doc_id,sec_code,period_end,category_key,category_en,category_custom,headcount,total_yen,avg_per_head_yen,fixed_yen,base_yen,performance_yen,bonus_yen,non_monetary_yen,retirement_yen,other_components_yen,other_components,components_reconcile
S100YFJC,8362,2026-03-31,OutsideDirectorsMember,Outside directors,0,5.0,22000000.0,4400000,22000000.0,22000000.0,,,,,,,0
S100YFJE,9934,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersMember,,1,6.0,338000000.0,56333333,167000000.0,,135000000.0,,35000000.0,,,,1
S100YFJE,9934,2026-03-31,OutsideDirectorsExcludingAuditAndSupervisoryCommitteeMembersMember,,1,,,,,,,,,,,,
S100YFJE,9934,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersMember,,1,5.0,50000000.0,10000000,50000000.0,,,,0.0,,,,1
S100YFJE,9934,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersOutsideDirectorsMember,,1,4.0,38000000.0,9500000,38000000.0,,,,,,,,1
S100YFMB,7551,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,93576000.0,23394000,,82560000.0,,,,11016000.0,,,1
S100YFMB,7551,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,17328000.0,17328000,,15600000.0,,,,1728000.0,,,1
S100YFMB,7551,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,7740000.0,1935000,,7200000.0,,,,540000.0,,,1
S100YFPF,2317,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,7.0,307000000.0,43857143,,279000000.0,,,28000000.0,,28000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YFPF,2317,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,,,,,,,,,,,
S100YFPF,2317,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,9.0,42000000.0,4666667,,42000000.0,,,,,,,1
S100YFPF,2317,2026-03-31,OutsideDirectorsMember,Outside directors,0,5.0,23000000.0,4600000,,23000000.0,,,,,,,1
S100YFPF,2317,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,4.0,19000000.0,4750000,,19000000.0,,,,,,,1
S100YFQM,9701,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,7.0,153583000.0,21940429,,119400000.0,,17100000.0,17083000.0,,17083000.0,PerformanceLinkedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YFQM,9701,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,15300000.0,15300000,,15300000.0,,,,,,,1
S100YFQM,9701,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,24000000.0,4800000,,24000000.0,,,,,,,1
S100YFQY,8282,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,294000000.0,49000000,228000000.0,,38000000.0,,28000000.0,,28000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YFQY,8282,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,2.0,15000000.0,7500000,15000000.0,,,,,,,,1
S100YFQY,8282,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,26000000.0,6500000,26000000.0,,,,,,,,1
S100YFSH,3551,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,11.0,150900000.0,13718182,150900000.0,,,,,,,,1
S100YFSH,3551,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,23800000.0,11900000,23800000.0,,,,,,,,1
S100YFSH,3551,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,22400000.0,5600000,22400000.0,,,,,,,,1
S100YFSM,4694,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,229000000.0,38166667,,,,81000000.0,8000000.0,,,,0
S100YFSM,4694,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,11000000.0,11000000,,,,,,,,,
S100YFSM,4694,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,3000000.0,3000000,,,,,,,,,
S100YFSM,4694,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,8.0,29000000.0,3625000,,,,,,,,,
S100YFTU,7883,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,8.0,106492000.0,13311500,89400000.0,,,,,,17092000.0,ProvisionForRetirementBenefitsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YFTU,7883,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,2.0,6403000.0,3201500,6315000.0,,,,,,88000.0,ProvisionForRetirementBenefitsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YFTU,7883,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,2.0,7268000.0,3634000,7185000.0,,,,,,83000.0,ProvisionForRetirementBenefitsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YFUA,5989,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,176000000.0,58666667,,,89000000.0,,,,86000000.0,BoardBenefitTrustRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|MonthlyRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YFUA,5989,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,19000000.0,19000000,,,,,,,19000000.0,MonthlyRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YFUA,5989,2026-03-31,OutsideDirectorsMember,Outside directors,0,4.0,29000000.0,7250000,,,,,,,29000000.0,MonthlyRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YFUA,5989,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,2.0,16000000.0,8000000,,,,,,,16000000.0,MonthlyRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YFV9,5535,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,197020000.0,65673333,,118020000.0,79000000.0,,,,,,1
S100YFV9,5535,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,,,,,,,,,,,
S100YFV9,5535,2026-03-31,OutsideDirectorsMember,Outside directors,0,2.0,20200000.0,10100000,,19200000.0,1000000.0,,,,,,1
S100YFV9,5535,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,3.0,14775000.0,4925000,,14775000.0,,,,,,,1
S100YFVG,6809,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,97000000.0,19400000,27000000.0,,53000000.0,,16000000.0,,,,1
S100YFVG,6809,2026-03-31,OutsideDirectorsMember,Outside directors,0,2.0,13000000.0,6500000,12000000.0,,1000000.0,,,,,,1
S100YFVG,6809,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,20000000.0,20000000,20000000.0,,,,,,,,1
S100YFVG,6809,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,2.0,10000000.0,5000000,10000000.0,,,,,,,,1
S100YFVP,9820,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,31000000.0,7750000,31000000.0,,,,,,,,1
S100YFVP,9820,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,10000000.0,2000000,10000000.0,,,,,,,,1
S100YFW5,2454,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,4.0,141599000.0,35399750,,91200000.0,22139000.0,,28259000.0,,28259000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YFW5,2454,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,,,,,,,,,,,,
S100YFW5,2454,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,13800000.0,4600000,,13800000.0,,,,,,,1
S100YFZK,4681,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,11.0,1420000000.0,129090909,678000000.0,,289000000.0,,741000000.0,,452000000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YFZK,4681,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,13000000.0,13000000,13000000.0,,,,,,,,1
S100YFZK,4681,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,25000000.0,4166667,25000000.0,,,,,,,,1
S100YG1L,7235,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,108007000.0,27001750,55229000.0,,33000000.0,,19777000.0,,,,1
S100YG1L,7235,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,11604000.0,5802000,11604000.0,,,,,,,,1
S100YG1L,7235,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,22008000.0,4401600,22008000.0,,,,,,,,1
S100YG2M,3423,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,233047000.0,38841167,,205620000.0,,,527000.0,26900000.0,,,1
S100YG2M,3423,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,19771000.0,19771000,,18000000.0,,,571000.0,1200000.0,,,1
S100YG2M,3423,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,23523000.0,5880750,,23500000.0,,,23000.0,,,,1
S100YG2R,6088,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,4.0,418728000.0,104682000,,239232000.0,,,179496000.0,,179496000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YG2R,6088,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,115782000.0,16540286,,110610000.0,,,5172000.0,,5172000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YG3Z,5446,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,86130000.0,21532500,,64735000.0,21394000.0,,3166000.0,,,,0
S100YG3Z,5446,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,13080000.0,6540000,,13080000.0,,,,,,,1
S100YG3Z,5446,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,18271000.0,4567750,,18271000.0,,,,,,,1
S100YG4C,7952,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,158000000.0,31600000,144000000.0,,,,13000000.0,,,,1
S100YG4C,7952,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,28000000.0,14000000,28000000.0,,,,,,,,1
S100YG4C,7952,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,25000000.0,5000000,25000000.0,,,,,,,,1
S100YG4U,6254,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,674077000.0,134815400,,162694000.0,,305426000.0,174425000.0,31531000.0,,,1
S100YG4U,6254,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,27036000.0,27036000,,15300000.0,,9100000.0,724000.0,1912000.0,,,1
S100YG4U,6254,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,29697000.0,9899000,,28350000.0,,,1347000.0,,,,1
S100YG4Z,6859,2026-03-31,DirectorsExcludingDirectorsWhoAreAuditAndSupervisoryCommitteeMembersMember,,1,9.0,205000000.0,22777778,,,,,,,204000000.0,FixedCashRemunerationRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers|FixedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|PerformanceLinkedCashRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|PerformanceLinkedShareAwardsRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YG4Z,6859,2026-03-31,OutsideDirectorsExcludingDirectorsWhoAreAuditAndSupervisoryCommitteeMembersMember,,1,2.0,15000000.0,7500000,,,,,,,15000000.0,FixedCashRemunerationRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YG4Z,6859,2026-03-31,DirectorsWhoAreAuditAndSupervisoryCommitteeMembersMember,,1,3.0,37000000.0,12333333,,,,,,,37000000.0,FixedCashRemunerationRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YG4Z,6859,2026-03-31,OutsideDirectorsWhoAreAuditAndSupervisoryCommitteeMembersMember,,1,2.0,15000000.0,7500000,,,,,,,15000000.0,FixedCashRemunerationRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YG50,6118,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,220000000.0,44000000,,125000000.0,43000000.0,,,,52000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YG50,6118,2026-03-31,OutsideDirectorsMember,Outside directors,0,4.0,34000000.0,8500000,,34000000.0,,,,,,,1
S100YG50,6118,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,4.0,26000000.0,6500000,,26000000.0,,,,,,,1
S100YG7J,6157,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,4.0,276000000.0,69000000,165000000.0,,86000000.0,,24000000.0,,,,1
S100YG7J,6157,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,2.0,26000000.0,13000000,23000000.0,,,,,2000000.0,,,1
S100YG7J,6157,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,46000000.0,9200000,42000000.0,,1000000.0,,3000000.0,,,,1
S100YG7R,2708,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,182000000.0,30333333,,174000000.0,,,,7000000.0,,,1
S100YG7R,2708,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,28000000.0,14000000,,27000000.0,,,,1000000.0,,,1
S100YG7R,2708,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,20000000.0,4000000,,18000000.0,,,,1000000.0,,,1
S100YG86,8159,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,272000000.0,54400000,,145000000.0,126000000.0,,0.0,,,,1
S100YG86,8159,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,13000000.0,13000000,,13000000.0,,,0.0,,,,1
S100YG86,8159,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,24000000.0,6000000,,24000000.0,,,0.0,,,,1
S100YG8L,2919,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,9.0,71546000.0,7949556,43014000.0,,,14751000.0,,13781000.0,,,1
S100YG8L,2919,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,11848000.0,5924000,11051000.0,,,,,796000.0,,,1
S100YG8L,2919,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,9220000.0,1536667,7200000.0,,,1350000.0,,670000.0,,,1
S100YG98,5282,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,92121000.0,18424200,,,78363000.0,,,13758000.0,,,1
S100YG98,5282,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,18011000.0,18011000,13482000.0,,3879000.0,,,650000.0,,,1
S100YG98,5282,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,24000000.0,4800000,24000000.0,,,,,,,,1
S100YG9I,8707,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,4000000.0,1000000,,4000000.0,,,,,,,1
S100YG9I,8707,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,1000000.0,1000000,,1000000.0,,,,,,,1
S100YG9I,8707,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,33000000.0,5500000,,33000000.0,,,,,,,1
S100YGAC,7246,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,9.0,442000000.0,49111111,252000000.0,,158000000.0,,31000000.0,,,,1
S100YGAC,7246,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,22000000.0,22000000,22000000.0,,,,,,,,1
S100YGAC,7246,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,30000000.0,7500000,30000000.0,,,,,,,,1
S100YGAZ,5697,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,77483000.0,19370750,55908000.0,,21575000.0,,,,,,1
S100YGAZ,5697,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,,,,,,,,,,,
S100YGAZ,5697,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,17268000.0,4317000,17268000.0,,,,,,,,1
S100YGBE,7264,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,8.0,234834000.0,29354250,,156134000.0,78700000.0,,,,,,1
S100YGBE,7264,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,24147000.0,24147000,,16647000.0,7500000.0,,,,,,1
S100YGBE,7264,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,7200000.0,2400000,,7200000.0,,,,,,,1
S100YGBN,8554,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,7.0,151000000.0,21571429,129000000.0,,21000000.0,,,,,,1
S100YGBN,8554,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,16000000.0,8000000,16000000.0,,,,,,,,1
S100YGBN,8554,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,22000000.0,3142857,22000000.0,,,,,,,,1
S100YGBS,4684,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,1085000000.0,217000000,,635000000.0,,332000000.0,118000000.0,,,,1
S100YGBS,4684,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,13000000.0,6500000,,13000000.0,,,,,,,1
S100YGBS,4684,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,63000000.0,12600000,,63000000.0,,,,,,,1
S100YGCF,1815,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,7.0,210000000.0,30000000,133000000.0,,77000000.0,,11000000.0,,,,0
S100YGCF,1815,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,18000000.0,9000000,18000000.0,,,,,,,,1
S100YGCF,1815,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,57000000.0,8142857,57000000.0,,,,,,,,1
S100YGCM,6982,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,26182000.0,4363667,20740000.0,,,,5442000.0,,,,1
S100YGCM,6982,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,10017000.0,3339000,10017000.0,,,,,,,,1
S100YGCO,7222,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,,,,86000000.0,30000000.0,,,,117000000.0,AnnualBaseSalaryAndPerformanceBasedRemunerationFY2025RemunerationEtcByCategoryOfDirectorsAndOtherOfficers,
S100YGCO,7222,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,,,,14000000.0,,,,,14000000.0,AnnualBaseSalaryAndPerformanceBasedRemunerationFY2025RemunerationEtcByCategoryOfDirectorsAndOtherOfficers,
S100YGCO,7222,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,,,,32000000.0,,,,,32000000.0,AnnualBaseSalaryAndPerformanceBasedRemunerationFY2025RemunerationEtcByCategoryOfDirectorsAndOtherOfficers,
S100YGCV,9504,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,8.0,386000000.0,48250000,,,,,,,385000000.0,MonthlyCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|PerformanceLinkedBonusesPerformanceLinkedRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|PerformanceLinkedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGCV,9504,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,37000000.0,37000000,,,,,,,37000000.0,MonthlyCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGCV,9504,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,69000000.0,9857143,,,,,,,69000000.0,MonthlyCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGDA,4736,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,65398000.0,16349500,64585000.0,,813000.0,,,,,,1
S100YGDA,4736,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,,,,,,,,,,,
S100YGDA,4736,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,8400000.0,1400000,8400000.0,,,,,,,,1
S100YGE7,3963,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,87500000.0,21875000,87500000.0,,,,,,,,1
S100YGE7,3963,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,0.0,,,,,,,,,,,
S100YGE7,3963,2026-03-31,OutsideDirectorsMember,Outside directors,0,2.0,9300000.0,4650000,9300000.0,,,,,,,,1
S100YGE7,3963,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,3.0,14400000.0,4800000,14400000.0,,,,,,,,1
S100YGEO,2004,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMember,,1,9.0,330000000.0,36666667,,,,,75000000.0,,780000000.0,CashRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|LimitationOfRemunerationEtcRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YGEO,2004,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMember,,1,3.0,40000000.0,13333333,,,,,,,120000000.0,CashRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|LimitationOfRemunerationEtcRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YGEO,2004,2026-03-31,OutsideDirectorOfTheAboveMember,,1,5.0,47000000.0,9400000,,,,,,,47000000.0,CashRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGEP,2293,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,3.0,53352000.0,17784000,,53352000.0,,,,,,,1
S100YGEP,2293,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,5297000.0,5297000,,5297000.0,,,,,,,1
S100YGEP,2293,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,1765000.0,1765000,,1765000.0,,,,,,,1
S100YGEP,2293,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,7050000.0,1762500,,7050000.0,,,,,,,1
S100YGF5,9468,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,37000000.0,12333333,37000000.0,,,,,,,,1
S100YGF5,9468,2026-03-31,OutsideDirectorsMember,Outside directors,0,9.0,96000000.0,10666667,96000000.0,,,,,,,,1
S100YGF5,9468,2026-03-31,ExecutiveOfficersMember,Executive officers,0,8.0,598000000.0,74750000,218000000.0,,251000000.0,,,,129000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YGFN,9119,2026-03-31,DirectorsMember,,1,8.0,218000000.0,27250000,,151000000.0,,,17000000.0,,50000000.0,MonetaryRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YGFN,9119,2026-03-31,OutsideDirectorsMember,Outside directors,0,4.0,40000000.0,10000000,,40000000.0,,,,,,,1
S100YGFN,9119,2026-03-31,AuditorsMember,,1,5.0,69000000.0,13800000,,69000000.0,,,,,,,1
S100YGFN,9119,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,2.0,19000000.0,9500000,,19000000.0,,,,,,,1
S100YGFN,9119,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,59000000.0,9833333,,59000000.0,,,,,,,1
