doc_id,edinet_code,sec_code,listed,industry,company_ja,company_en,period_end,filing_date,representative,board_size,male_officers,female_officers,female_ratio_filed,female_ratio_calc,officers_tagged,officers_untagged,avg_age,avg_tenure,avg_salary_yen,female_managers_ratio,gender_pay_gap_all,male_childcare_leave,pay_total_yen,named_pay_count,status,detail
S100YE3Y,E02388,7970,listed,化学,信越ポリマー株式会社,"Shin-Etsu Polymer Co.,Ltd.",2026-03-31,2026-06-19,代表取締役社長 社長執行役員 出 戸 利 明,9,7.0,2.0,0.222,0.2222,9.0,0.0,44.1,19.4,6844000.0,0.062,0.745,,214000000.0,0,clean,
S100YE4V,E01541,6339,listed,機械,新東工業株式会社,"Sintokogio,Ltd.",2026-03-31,2026-06-19,代表取締役社長執行役員 永井 淳,15,14.0,1.0,0.067,0.0667,15.0,0.0,41.0,16.6,6712000.0,0.043,0.666,,198000000.0,0,clean,
S100YE51,E05524,2464,listed,サービス業,株式会社Aoba-BBT,"Aoba-BBT, Inc.",2026-03-31,2026-06-19,代表取締役社長 柴田 巌,7,6.0,1.0,0.143,0.1429,7.0,0.0,44.9,9.1,6372000.0,0.364,0.838,,73000000.0,0,clean,
S100YE54,E04523,9536,listed,電気・ガス業,西部ガスホールディングス株式会社,"SAIBU GAS HOLDINGS CO.,LTD.",2026-03-31,2026-06-19,代表取締役社長 加 藤 卓 二,12,11.0,1.0,0.083,0.0833,12.0,0.0,41.5,13.8,6555364.0,0.022,0.694,,241000000.0,0,clean,
S100YE56,E01653,6455,listed,輸送用機器,株式会社モリタホールディングス,MORITA HOLDINGS CORPORATION,2026-03-31,2026-06-19,代表取締役 社長執行役員 加 藤 雅 義,13,11.0,2.0,0.154,0.1538,13.0,0.0,44.6,12.45,8170179.0,0.087,0.771,,355000000.0,0,clean,
S100YE5H,E37781,7389,listed,銀行業,株式会社あいちフィナンシャルグループ,"Aichi Financial Group, Inc.",2026-03-31,2026-06-19,代表取締役社長執行役員 伊藤 行記,12,10.0,2.0,0.166,0.1667,12.0,0.0,47.2,23.0,10671000.0,0.089,0.531,,401000000.0,0,clean,
S100YE5N,E00942,4527,listed,医薬品,ロート製薬株式会社,"ROHTO PHARMACEUTICAL CO.,LTD.",2026-03-31,2026-06-19,代表取締役社長 瀬 木 英 俊,19,11.0,8.0,0.421,0.4211,19.0,0.0,42.1,13.8,8505000.0,0.31,0.678,,655000000.0,1,clean,
S100YE5P,E00157,8157,listed,卸売業,都築電気株式会社,"TSUZUKI DENKI CO., LTD.",2026-03-31,2026-06-19,代表取締役社長 吉田 克之,13,11.0,2.0,0.154,0.1538,13.0,0.0,43.2,17.9,9404000.0,0.04,0.739,,318000000.0,0,clean,
S100YE5V,E00435,2801,listed,食料品,キッコーマン株式会社,KIKKOMAN CORPORATION,2026-03-31,2026-06-19,代表取締役社長 中野 祥三郎,17,14.0,3.0,0.176,0.1765,17.0,0.0,43.1,13.4,8210646.0,0.133,0.689,,910000000.0,4,clean,
S100YE62,E01207,5384,listed,ガラス・土石製品,株式会社フジミインコーポレーテッド,FUJIMI INCORPORATED,2026-03-31,2026-06-19,代表取締役社長 関 敬史,11,9.0,2.0,0.18,0.1818,11.0,0.0,41.9,12.7,8920784.0,0.032,0.692,,260000000.0,0,clean,
S100YE6L,E03639,8550,listed,銀行業,株式会社栃木銀行,"THE TOCHIGI BANK, LTD.",2026-03-31,2026-06-19,取締役頭取 仲 田 裕 之,14,12.0,2.0,0.142,0.1429,14.0,0.0,40.8,18.1,6762000.0,0.052,0.526,,212000000.0,0,clean,
S100YE6U,E02248,7208,listed,輸送用機器,株式会社カネミツ,KANEMITSU CORPORATION,2026-03-31,2026-06-19,代表取締役社長 金光 俊明,10,8.0,2.0,0.2,0.2,10.0,0.0,42.8,18.0,6424000.0,0.111,0.714,,113000000.0,0,clean,
S100YE6Y,E05047,8876,listed,サービス業,株式会社リログループ,"Relo Group, Inc.",2026-03-31,2026-06-19,代表取締役CEO 中村 謙一,12,9.0,3.0,0.25,0.25,12.0,0.0,40.1,8.1,6164000.0,0.355,0.774,,364000000.0,0,clean,
S100YE76,E04426,9434,listed,情報・通信業,ソフトバンク株式会社,SoftBank Corp.,2026-03-31,2026-06-19,代表取締役 社長執行役員 兼 CEO 宮川 潤一,15,9.0,6.0,0.4,0.4,15.0,0.0,42.0,14.8,8713000.0,0.109,0.783,,1692000000.0,4,clean,
S100YE7H,E02373,7981,listed,その他製品,タカラスタンダード株式会社,"TAKARA STANDARD CO.,LTD.",2026-03-31,2026-06-19,代表取締役社長 小 森 大,11,8.0,3.0,0.273,0.2727,11.0,0.0,41.0,14.0,6285000.0,0.079,0.69,,325000000.0,0,clean,
S100YE7N,E40215,302A,listed,サービス業,株式会社ビースタイルホールディングス,"b-style holdings, Inc.",2025-03-31,2025-06-23,代表取締役社長 三原 邦彦,7,7.0,0.0,0.0,0.0,7.0,0.0,42.9,6.7,5998000.0,0.462,0.749,,119386000.0,0,clean,
S100YE8F,E01688,5953,listed,金属製品,昭和鉄工株式会社,"Showa Manufacturing Co.,Ltd.",2026-03-31,2026-06-19,代表取締役社長 日 野 宏 昭,8,8.0,0.0,0.0,0.0,8.0,0.0,40.02,16.35,6002242.0,0.049,0.5957,,100000000.0,0,clean,
S100YE8H,E02812,3153,listed,卸売業,八洲電機株式会社,"Yashima Denki Co.,Ltd.",2026-03-31,2026-06-19,代表取締役社長兼グループCOO 清 宮 茂 樹,8,8.0,0.0,0.111,0.0,8.0,0.0,41.8,17.1,8238000.0,0.092,0.725,,378000000.0,1,partial,G2 female ratio filed 0.111 vs recomputed 0.0000
S100YE8Y,E00824,4206,listed,化学,アイカ工業株式会社,"Aica Kogyo Company, Limited",2026-03-31,2026-06-19,代表取締役社長執行役員 海老原 健治,9,7.0,2.0,0.222,0.2222,9.0,0.0,41.0,16.0,8172000.0,0.037,0.811,,345000000.0,1,clean,
S100YE9I,E00776,4063,listed,化学,信越化学工業株式会社,"Shin-Etsu Chemical Co., Ltd.",2026-03-31,2026-06-19,代表取締役社長 斉藤 恭彦,14,11.0,3.0,0.214,0.2143,14.0,0.0,40.8,18.8,8988000.0,0.032,0.786,,1215000000.0,4,clean,
S100YE9U,E00677,3943,listed,パルプ・紙,大石産業株式会社,"OHISHI SANGYO CO.,LTD.",2026-03-31,2026-06-19,代表取締役社長 山口 博章,9,8.0,1.0,0.111,0.1111,9.0,0.0,40.6,14.9,5868000.0,0.024,0.612,,110000000.0,0,clean,
S100YEA0,E00633,7896,listed,その他製品,セブン工業株式会社,"SEVEN INDUSTRIES CO.,LTD.",2026-03-31,2026-06-19,代表取締役 社長執行役員 木下 浩一,11,11.0,,,,,,42.5,16.1,5440722.0,0.0,0.801,,92000000.0,0,clean,
S100YEAG,E04777,9763,listed,卸売業,丸建リース株式会社(旧会社名 丸紅建材リース株式会社),"Maruken Lease Co., Ltd.(旧英訳名 Marubeni Construction Material Lease Co.,Ltd.)",2026-03-31,2026-06-19,代表取締役社長 井 ノ 上 雅 弘,9,9.0,,,,,,45.7,17.1,7644927.0,0.026,0.713,,147000000.0,0,clean,
S100YEAK,E05701,2156,listed,サービス業,セーラー広告株式会社,SAYLOR ADVERTISING.INC.,2026-03-31,2026-06-19,代表取締役社長 香川 裕史,9,8.0,1.0,0.11,0.1111,9.0,0.0,44.4,17.3,5429000.0,,,,102279000.0,0,clean,
S100YEAY,E35791,4886,listed,医薬品,あすか製薬ホールディングス株式会社,"ASKA Pharmaceutical Holdings Co., Ltd.",2026-03-31,2026-06-19,代表取締役社長 山口 惣大,13,10.0,3.0,0.231,0.2308,13.0,0.0,46.0,17.0,10213546.0,,,,90000000.0,0,clean,
S100YEBM,E03580,8367,listed,銀行業,株式会社南都銀行,"The Nanto Bank,Ltd.",2026-03-31,2026-06-19,取締役頭取 石 田 諭,12,10.0,,0.166,,,,39.1,16.5,7215000.0,0.164,0.431,,321000000.0,0,clean,
S100YECQ,E32763,7191,listed,その他金融業,株式会社イントラスト,Entrust Inc.,2026-03-31,2026-06-19,代表取締役社長執行役員 桑原 豊,9,7.0,2.0,0.22,0.2222,9.0,0.0,38.6,4.1,5237000.0,0.318,0.544,,87835000.0,0,clean,
S100YECU,E31640,3918,listed,情報・通信業,PCIホールディングス株式会社,"PCI Holdings,INC.",2026-03-31,2026-06-19,代表取締役社長 森下 健作,9,9.0,0.0,0.0,0.0,9.0,0.0,48.7,7.5,7469000.0,,,,85740000.0,0,clean,
S100YED6,E02554,8078,listed,卸売業,阪和興業株式会社,"HANWA CO., LTD.",2026-03-31,2026-06-19,代表取締役社長 中 川 洋 一,14,12.0,2.0,0.143,0.1429,14.0,0.0,37.4,11.3,9976000.0,0.039,0.534,,610000000.0,1,clean,
S100YEDB,E02109,6658,listed,電気機器,シライ電子工業株式会社,"Shirai Electronics Industrial Co.,Ltd.",2026-03-31,2026-06-19,代表取締役社長 五 藤 学,8,7.0,1.0,0.13,0.125,8.0,0.0,46.6,20.5,5373000.0,0.023,0.781,,139000000.0,0,clean,
S100YEDT,E02055,6797,listed,電気機器,名古屋電機工業株式会社,"NAGOYA ELECTRIC WORKS CO.,LTD.",2026-03-31,2026-06-19,代表取締役社長 服部 高明,10,9.0,1.0,0.1,0.1,10.0,0.0,42.1,16.7,6568569.0,0.019,0.632,,210270000.0,0,clean,
S100YEDU,E00060,1820,listed,建設業,西松建設株式会社,"Nishimatsu Construction Co., Ltd.",2026-03-31,2026-06-19,代表取締役社長 細 川 雅 一,9,7.0,2.0,0.222,0.2222,9.0,0.0,43.8,18.9,10618000.0,0.01,0.574,,292000000.0,0,clean,
S100YEDZ,E03792,8700,listed,証券、商品先物取引業,丸八証券株式会社,"Maruhachi Securities Co., Ltd.",2026-03-31,2026-06-19,代表取締役社長 鈴木 卓也,7,7.0,,,,,,44.0,15.0,7489000.0,0.256,,,128530000.0,0,clean,
S100YEE5,E01879,6845,listed,電気機器,アズビル株式会社,Azbil Corporation,2026-03-31,2026-06-19,取締役 代表執行役社長 山本 清博,10,10.0,3.0,0.23,0.3,13.0,3.0,46.0,19.8,9182109.0,0.074,0.699,,712000000.0,2,clean,
S100YEE9,E37456,5078,listed,不動産業,株式会社セレコーポレーション,CEL Corporation,2026-02-28,2026-05-22,代表取締役 社長執行役員 山口 貴載,12,10.0,2.0,0.167,0.1667,12.0,0.0,43.9,8.0,7914000.0,,,,204952000.0,0,clean,
S100YEEA,E00385,2220,listed,食料品,亀田製菓株式会社,"KAMEDA SEIKA CO., LTD.",2026-03-31,2026-06-19,代表取締役社長 髙 木 政 紀,13,11.0,2.0,0.154,0.1538,13.0,0.0,41.0,17.8,5690000.0,0.143,0.698,,344000000.0,0,clean,
S100YEEB,E01740,6504,listed,電気機器,富士電機株式会社,"FUJI ELECTRIC CO.,LTD.",2026-03-31,2026-06-19,代表取締役会長CEO 北澤 通宏,15,13.0,2.0,0.133,0.1333,15.0,0.0,44.9,20.3,8409855.0,0.042,0.714,,1179000000.0,6,clean,
S100YEEF,E05090,4761,listed,情報・通信業,株式会社さくらケーシーエス,SAKURA KCS Corporation,2026-03-31,2026-06-19,取締役社長 加 藤 貴 紀,8,8.0,,,,,,44.8,20.9,7447000.0,0.088,0.729,,126000000.0,0,clean,
S100YEES,E22460,3635,listed,情報・通信業,株式会社コーエーテクモホールディングス,"KOEI TECMO HOLDINGS CO., LTD.",2026-03-31,2026-06-19,代表取締役 社長執行役員CEO 鯉沼 久史,15,10.0,5.0,0.333,0.3333,15.0,0.0,38.8,9.8,9035323.0,0.182,0.581,,950000000.0,3,clean,
S100YEET,E01750,6622,listed,電気機器,株式会社ダイヘン,DAIHEN Corporation,2026-03-31,2026-06-19,代表取締役社長 蓑 毛 正 一 郎,14,13.0,1.0,0.071,0.0714,14.0,0.0,44.0,20.0,9732000.0,0.017,0.661,,494000000.0,0,clean,
S100YEF7,E31574,3137,listed,小売業,株式会社ファンデリー,"Fundely Co., Ltd.",2026-03-31,2026-06-19,代表取締役 阿部 公祐,6,5.0,1.0,0.167,0.1667,6.0,0.0,30.7,6.5,4737000.0,,,,87010000.0,0,clean,
S100YEFI,E04154,9024,listed,陸運業,株式会社西武ホールディングス,SEIBU HOLDINGS INC.,2026-03-31,2026-06-19,代表取締役社長兼CEO兼COO 西山 隆一郎,18,16.0,2.0,0.111,0.1111,18.0,0.0,40.7,15.5,8715652.0,0.098,0.731,,805000000.0,5,clean,
S100YEFQ,E01575,1963,listed,建設業,日揮ホールディングス株式会社,JGC HOLDINGS CORPORATION,2026-03-31,2026-06-19,代表取締役会長兼社長 CEO 佐藤 雅之,13,11.0,2.0,0.15,0.1538,13.0,0.0,44.6,12.8,9749814.0,0.03,0.612,,469000000.0,2,clean,
S100YEFS,E00380,2208,listed,食料品,株式会社ブルボン,BOURBON CORPORATION,2026-03-31,2026-06-19,代表取締役社長 吉田 匡慶,21,19.0,2.0,0.095,0.0952,21.0,0.0,38.3,15.9,5220000.0,0.074,0.723,,256000000.0,0,clean,
S100YEFT,E02129,7014,listed,輸送用機器,株式会社名村造船所,"Namura Shipbuilding Co.,Ltd.",2026-03-31,2026-06-19,代表取締役社長 名 村 建 介,12,11.0,1.0,0.0833,0.0833,12.0,0.0,41.1,17.2,6901000.0,0.055,0.838,,457000000.0,2,clean,
S100YEGC,E01478,6005,listed,機械,三浦工業株式会社,"MIURA CO., LTD.",2026-03-31,2026-06-19,代表取締役 社長執行役員 CEO 米田 剛,9,7.0,2.0,0.222,0.2222,9.0,0.0,40.6,15.2,7339099.0,0.038,0.583,,524000000.0,2,clean,
S100YEGK,E39460,173A,listed,情報・通信業,株式会社ハンモック,Hammock Inc.,2026-03-31,2026-06-19,代表取締役社長 若山 大典,7,6.0,1.0,0.143,0.1429,7.0,0.0,36.5,6.4,5928000.0,0.189,,,96880000.0,0,clean,
S100YEGP,E03051,8174,listed,小売業,日本瓦斯株式会社,"NIPPON GAS CO.,LTD.",2026-03-31,2026-06-19,代表取締役社長執行役員 柏 谷 邦 彦,8,7.0,1.0,0.125,0.125,8.0,0.0,39.8,13.3,7027848.0,0.032,0.601,,250000000.0,1,clean,
S100YEGQ,E02964,2795,listed,卸売業,日本プリメックス株式会社,NIPPON PRIMEX INC.,2026-03-31,2026-06-19,代表取締役会長兼社長 中 川 善 司,9,9.0,,,,,,48.2,17.4,7313000.0,,,,83962000.0,0,clean,
S100YEH1,E39018,5845,listed,その他金融業,全保連株式会社,"ZENHOREN CO.,LTD.",2026-03-31,2026-06-19,代表取締役会長兼社長執行役員 茨木 英彦,10,8.0,2.0,0.2,0.2,10.0,0.0,43.1,10.8,6594000.0,0.109,0.665,,580000000.0,2,clean,
S100YEH7,E02881,7575,listed,卸売業,日本ライフライン株式会社,"Japan Lifeline Co., Ltd.",2026-03-31,2026-06-19,代表取締役社長CEO 鈴木 啓介,13,10.0,3.0,0.231,0.2308,13.0,0.0,42.1,10.2,9558154.0,0.038,0.439,,551000000.0,0,clean,
S100YEHE,E37157,4125,listed,化学,三和油化工業株式会社,SANWAYUKA INDUSTRY CORPORATION,2026-03-31,2026-06-19,代表取締役社長執行役員 柳 均,6,5.0,1.0,0.17,0.1667,6.0,0.0,36.7,9.6,5773000.0,0.045,0.811,,125005000.0,0,clean,
S100YEHI,E25303,2229,listed,食料品,カルビー株式会社,"Calbee, Inc.",2026-03-31,2026-06-19,代表取締役社長兼CEO 江 原 信,11,7.0,4.0,0.36,0.3636,11.0,0.0,42.2,12.6,6856000.0,0.264,0.787,,322000000.0,0,clean,
S100YEHM,E04521,9535,listed,電気・ガス業,広島ガス株式会社,"HIROSHIMA GAS CO.,LTD.",2026-03-31,2026-06-19,代表取締役社長 中 川 智 彦,14,12.0,2.0,0.143,0.1429,14.0,0.0,44.3,18.9,6019000.0,0.077,0.737,,360000000.0,0,clean,
S100YEHW,E04496,3834,listed,情報・通信業,株式会社朝日ネット,"Asahi Net, Inc.",2026-03-31,2026-06-19,代表取締役 社長執行役員 小松 大,8,6.0,2.0,0.25,0.25,8.0,0.0,40.4,9.8,5128000.0,0.05,0.658,,223000000.0,0,clean,
S100YEHZ,E38714,5844,listed,銀行業,株式会社京都フィナンシャルグループ,"Kyoto Financial Group, Inc.",2026-03-31,2026-06-19,代表取締役社長 土 井 伸 宏,11,6.0,5.0,0.45,0.4545,11.0,0.0,42.9,16.7,8415000.0,,,,393000000.0,0,clean,
S100YEI1,E31594,6167,listed,機械,冨士ダイス株式会社,"Fuji Die Co.,Ltd.",2026-03-31,2026-06-19,代表取締役社長 春田 善和,13,12.0,1.0,0.077,0.0769,13.0,0.0,44.8,21.9,5705659.0,0.059,0.703,,249000000.0,0,clean,
S100YEI3,E03040,8252,listed,小売業,株式会社丸井グループ,"MARUI GROUP CO.,LTD.",2026-03-31,2026-06-19,代表取締役社長 青 井 浩,10,7.0,3.0,0.3,0.3,10.0,0.0,39.6,15.5,6888700.0,0.233,0.807,,316000000.0,1,clean,
S100YEIS,E01056,4368,listed,化学,扶桑化学工業株式会社,"FUSO CHEMICAL CO.,LTD.",2026-03-31,2026-06-19,代表取締役社長 杉田 真一,11,9.0,2.0,0.182,0.1818,11.0,0.0,41.6,12.0,7577639.0,0.017,0.779,,430527000.0,0,clean,
S100YEJ2,E05657,2136,listed,サービス業,株式会社ヒップ,HIP CORPORATION,2026-03-31,2026-06-19,代表取締役社長 田中 伸明,9,8.0,1.0,0.111,0.1111,9.0,0.0,38.4,11.2,5118000.0,,0.831,,38027000.0,0,clean,
S100YEL0,E00858,7942,listed,化学,株式会社ジェイエスピー(商号 株式会社JSP),JSP Corporation,2026-03-31,2026-06-19,代表取締役社長 大久保 知彦,16,14.0,2.0,0.125,0.125,16.0,0.0,41.2,14.8,7692000.0,0.056,0.728,,341000000.0,0,clean,
S100YEL3,E01602,6473,listed,機械,株式会社ジェイテクト,JTEKT Corporation,2026-03-31,2026-06-19,取締役社長 近 藤 禎 人,10,8.0,2.0,0.2,0.2,10.0,0.0,41.4,17.2,7732683.0,0.026,0.767,,389000000.0,0,clean,
S100YEL6,E25263,3648,listed,情報・通信業,AGS株式会社,AGS Corporation,2026-03-31,2026-06-19,代表取締役社長 中野 真治,12,9.0,3.0,0.25,0.25,12.0,0.0,43.3,19.4,6887000.0,0.112,0.649,,159795000.0,0,clean,
S100YELN,E03568,8361,listed,銀行業,株式会社大垣共立銀行,"The Ogaki Kyoritsu Bank, Ltd.",2026-03-31,2026-06-19,取締役頭取 林 敬治,12,11.0,1.0,0.083,0.0833,12.0,0.0,39.2,16.6,6811000.0,0.068,0.536,,352000000.0,0,clean,
S100YEMH,E05120,4783,listed,情報・通信業,NCD株式会社,"NCD Co., Ltd.",2026-03-31,2026-06-19,代表取締役社長 下 條 治,10,9.0,1.0,0.1,0.1,10.0,0.0,37.9,10.6,6477000.0,0.132,0.97,,196621000.0,0,clean,
S100YEMK,E00265,,unlisted,建設業,東光電気工事株式会社,"TOKO ELECTRICAL CONSTRUCTION CO., LTD.",2026-03-31,2026-06-19,代表取締役社長 山本 隆洋,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YENI,E04837,9715,listed,サービス業,トランス・コスモス株式会社,transcosmos inc.,2026-03-31,2026-06-19,代表取締役共同社長 牟田 正明代表取締役共同社長 神谷 健志,18,16.0,2.0,0.111,0.1111,18.0,0.0,37.0,9.0,4993509.0,0.272,0.673,,547000000.0,0,clean,
S100YENS,E03663,8541,listed,銀行業,株式会社愛媛銀行,"The Ehime Bank, Ltd.",2026-03-31,2026-06-19,頭取 西 川 義 教,14,12.0,2.0,0.143,0.1429,14.0,0.0,38.8,15.8,6556000.0,0.145,0.53,,305000000.0,0,clean,
S100YEO5,E04290,9324,listed,倉庫・運輸関連,安田倉庫株式会社,Yasuda Logistics Corporation,2026-03-31,2026-06-19,代表取締役社長 小川 一成,12,12.0,0.0,0.0,0.0,12.0,0.0,39.5,12.8,7715711.0,0.151,0.701,,327000000.0,0,clean,
S100YEO8,E01161,1871,listed,建設業,ピーエス・コンストラクション株式会社,"PS Construction Co., Ltd.",2026-03-31,2026-06-19,代表取締役 社長執行役員 櫻林 美津雄,14,13.0,1.0,0.071,0.0714,14.0,0.0,44.0,19.0,9816216.0,0.009,0.563,,269000000.0,0,clean,
S100YEOH,E00720,7875,listed,その他製品,竹田iPホールディングス株式会社,"TAKEDA iP HOLDINGS CO., LTD.",2026-03-31,2026-06-19,代表取締役社長 COO 細野 浩之,7,5.0,2.0,0.286,0.2857,7.0,0.0,43.1,15.4,5419000.0,0.111,0.837,,134000000.0,0,clean,
S100YEOP,E02289,7729,listed,精密機器,株式会社東京精密,"TOKYO SEIMITSU CO., LTD.",2026-03-31,2026-06-19,代表取締役社長CEO 木 村 龍 一,10,7.0,3.0,0.3,0.3,10.0,0.0,38.5,9.5,8276412.0,0.029,0.606,,546000000.0,2,clean,
S100YEOU,E05417,2411,listed,情報・通信業,ゲンダイエージェンシー株式会社,GENDAI AGENCY INC.,2026-03-31,2026-06-19,代表取締役 社長最高経営責任者 大島 克俊,10,10.0,,,,,,40.63,12.0,5741000.0,0.069,0.663,,88000000.0,0,clean,
S100YEOV,E32447,7189,listed,銀行業,株式会社西日本フィナンシャルホールディングス,"Nishi-Nippon Financial Holdings, Inc.",2026-03-31,2026-06-19,代表取締役社長 村 上 英 之,9,7.0,2.0,0.222,0.2222,9.0,0.0,46.6,21.5,9742000.0,,,,363000000.0,0,clean,
S100YEPQ,E05659,3835,listed,情報・通信業,eBASE株式会社,"eBASE Co.,Ltd.",2026-03-31,2026-06-19,代表取締役社長 岩田 貴夫,9,8.0,1.0,0.111,0.1111,9.0,0.0,40.1,10.0,5732000.0,0.0357,0.966,,172433000.0,0,clean,
S100YEPV,E00176,1898,listed,建設業,世紀東急工業株式会社,"SEIKITOKYU KOGYO CO., LTD.",2026-03-31,2026-06-19,取締役社長 平 喜 一,11,9.0,2.0,0.182,0.1818,11.0,0.0,40.7,14.6,8193176.0,0.021,0.576,,214000000.0,0,clean,
S100YEPX,E03943,8848,listed,不動産業,株式会社レオパレス21,LEOPALACE21 CORPORATION,2026-03-31,2026-06-19,代表取締役社長 宮尾 文也,14,13.0,1.0,0.071,0.0714,14.0,0.0,41.0,13.0,6501618.0,0.059,0.575,,528000000.0,0,clean,
S100YEQ9,E23187,8713,listed,銀行業,フィデアホールディングス株式会社,FIDEA Holdings Co. Ltd.,2026-03-31,2026-06-19,代表執行役社長 新 野 正 博,13,19.0,4.0,0.173,0.3077,23.0,10.0,46.25,22.25,6886000.0,0.194,0.792,,298000000.0,0,clean,
S100YEQC,E02458,4816,listed,情報・通信業,東映アニメーション株式会社,"TOEI ANIMATION CO.,LTD.",2026-03-31,2026-06-19,代表取締役社長 高木 勝裕,17,17.0,0.0,0.0,0.0,17.0,0.0,39.0,9.0,8550112.0,0.245,0.849,,433000000.0,0,clean,
S100YEQG,E03617,,unlisted,銀行業,株式会社三井住友銀行,Sumitomo Mitsui Banking Corporation,2026-03-31,2026-06-19,頭取 福 留 朗 裕,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YEQK,E01496,6135,listed,機械,株式会社牧野フライス製作所,"Makino Milling Machine Co., Ltd.",2026-03-31,2026-06-19,取締役社長 宮 崎 正 太 郎,13,11.0,2.0,0.15,0.1538,13.0,0.0,43.6,19.0,7431567.0,0.033,0.753,,292000000.0,1,clean,
S100YER0,E05685,,unlisted,サービス業,株式会社タケエイ,TAKEEI CORPORATION,2026-03-31,2026-06-19,代表取締役社長 阿 部 光 男,13,12.0,1.0,0.077,0.0769,13.0,0.0,45.3,11.2,6292000.0,0.089,0.669,,,0,clean,
S100YER6,E02231,7266,listed,輸送用機器,株式会社今仙電機製作所,"Imasen Electric Industrial Co., Ltd.",2026-03-31,2026-06-19,代表取締役社長執行役員 長谷川 健一,12,11.0,1.0,0.0833,0.0833,12.0,0.0,45.4,22.0,6263000.0,0.027,0.699,,245000000.0,0,clean,
S100YERG,E30047,3679,listed,情報・通信業,株式会社じげん,"ZIGExN Co., Ltd.",2026-03-31,2026-06-19,代表取締役 社長執行役員 CEO 平尾 丈,8,6.0,2.0,0.25,0.25,8.0,0.0,33.2,4.0,5540000.0,0.153,0.633,,81000000.0,0,clean,
S100YERK,E03614,8316,listed,銀行業,株式会社三井住友フィナンシャルグループ,"Sumitomo Mitsui Financial Group, Inc.",2026-03-31,2026-06-19,執行役社長 中 島 達,13,20.0,4.0,0.167,0.3077,24.0,11.0,39.0,14.0,11803000.0,,,,1535000000.0,15,clean,
S100YERT,E01708,6315,listed,機械,TOWA株式会社,TOWA CORPORATION,2026-03-31,2026-06-19,取締役社長執行役員 三浦 宗男,10,8.0,2.0,0.2,0.2,10.0,0.0,39.2,10.8,7386835.0,0.044,0.758,,316618000.0,0,clean,
S100YERU,E00041,1662,listed,鉱業,石油資源開発株式会社,"Japan Petroleum Exploration Co., Ltd.",2026-03-31,2026-06-19,代表取締役社長 山下 通郎,15,13.0,2.0,0.133,0.1333,15.0,0.0,39.81,14.08,10606937.0,0.081,0.696,,478000000.0,0,clean,
