doc_id,sec_code,period_end,person_key,name_en,consolidated_pay_yen,voluntary_below_100m,on_board_at_filing
S100YI96,7180,2026-03-31,koriyama-akihisa,Koriyama Akihisa,103000000,0,1
S100YI96,7180,2026-03-31,kasahara-yoshihisa,Kasahara Yoshihisa,103000000,0,1
S100YI9N,3941,2026-03-31,otsubo-kiyoshi,Otsubo Kiyoshi,177000000,0,1
S100YI9N,3941,2026-03-31,kawamoto-yosuke,Kawamoto Yosuke,155000000,0,1
S100YINV,2531,2026-03-31,kimura-mutsumi,Kimura Mutsumi,103000000,0,1
S100YIZ2,7932,2026-03-31,ito-takao,Ito Takao,182000000,0,0
S100YIZP,3465,2026-03-31,hanawa-keiji,Hanawa Keiji,276000000,0,1
S100YJ12,4205,2026-03-31,tanaka-kimiaki,Tanaka Kimiaki,125000000,0,1
S100YJ12,4205,2026-03-31,tetsuya-t-o-y-o-s-h-i-m-a,Tetsuya T O Y O S H I M A,125000000,0,1
S100YJ6R,5445,2026-03-31,yoshihara-tsunebumi,Yoshihara Tsunebumi,115000000,0,1
S100YJ6R,5445,2026-03-31,yoshihara-hidetaka,Yoshihara Hidetaka,117000000,0,1
S100YJ8J,3861,2026-03-31,kaku-masatoshi,Kaku Masatoshi,150000000,0,1
S100YJ8J,3861,2026-03-31,isono-hiroyuki,Isono Hiroyuki,150000000,0,1
S100YJCU,5947,2026-03-31,hayashi-kenji,Hayashi Kenji,107000000,0,1
S100YJCU,5947,2026-03-31,naito-hiroyasu,Naito Hiroyasu,107000000,0,1
S100YJE7,7951,2026-03-31,yamaura-atsushi,Yamaura Atsushi,125000000,0,1
S100YJGK,4095,2026-03-31,satomi-kazuichi,Satomi Kazuichi,117000000,0,1
S100YJPR,7185,2026-03-31,noichi-yusaku,Noichi Yusaku,157670000,0,1
S100YJPR,7185,2026-03-31,kinugawa-takahiro,Kinugawa Takahiro,155990000,0,1
S100YJPR,7185,2026-03-31,tomonobe-masaaki,Tomonobe Masaaki,158870000,0,1
S100YJPR,7185,2026-03-31,ishihara-ai,Ishihara Ai,153230000,0,1
S100YJRS,9065,2026-03-31,nakamura-kimikazu,Nakamura Kimikazu,175000000,0,1
S100YJRS,9065,2026-03-31,nakamura-kimihiro,Nakamura Kimihiro,250000000,0,1
S100YJSM,2831,2026-03-31,goto-yasuo,Goto Yasuo,147934000,0,1
S100YJTF,5334,2026-03-31,odo-shinichi,Odo Shinichi,167000000,0,1
S100YJTF,5334,2026-03-31,kawai-takeshi,Kawai Takeshi,167000000,0,1
S100YJUA,6525,2026-03-31,kazunori-tsukada,Kazunori Tsukada,152000000,0,1
S100YJUA,6525,2026-03-31,hidehiro-yanagawa,Hidehiro Yanagawa,107000000,0,1
S100YJVG,6890,2026-03-31,he-xian-han,He Xian Han,1498000000,0,1
S100YJVG,6890,2026-03-31,yamamura-takeru,Yamamura Takeru,139000000,0,1
S100YJVQ,1808,2026-03-31,tsuji-noriaki,Tsuji Noriaki,204000000,0,1
S100YJVQ,1808,2026-03-31,ikegami-kazuo,Ikegami Kazuo,197000000,0,1
S100YJVQ,1808,2026-03-31,kumano-satoshi,Kumano Satoshi,192000000,0,1
S100YJVQ,1808,2026-03-31,naraoka-shoji,Naraoka Shoji,129000000,0,1
S100YJVQ,1808,2026-03-31,mimori-kuniyoshi,Mimori Kuniyoshi,118000000,0,1
S100YJVQ,1808,2026-03-31,yamaguchi-toru,Yamaguchi Toru,101000000,0,1
S100YJWD,9831,2026-03-31,yamada-noboru,Yamada Noboru,478000000,0,1
S100YJYE,5233,2026-03-31,fushihara-masafumi,Fushihara Masafumi,122000000,0,1
S100YJYE,5233,2026-03-31,taura-yoshifumi,Taura Yoshifumi,136000000,0,1
S100YK21,1814,2026-03-31,murao-kazunori,Murao Kazunori,133000000,0,1
S100YK2Q,4521,2026-03-31,horiuchi-hiroyuki,Horiuchi Hiroyuki,106000000,0,1
S100YK39,7458,2026-03-31,hoshi-tadahiro,Hoshi Tadahiro,188000000,0,1
S100YK3R,8473,2026-03-31,kitao-yoshitaka,Kitao Yoshitaka,376000000,0,1
S100YK3R,8473,2026-03-31,takamura-masato,Takamura Masato,246000000,0,1
S100YK3R,8473,2026-03-31,asakura-tomoya,Asakura Tomoya,176000000,0,1
S100YK40,7414,2026-03-31,ono-ken,Ono Ken,104000000,0,0
S100YK7V,4719,2026-03-31,ishikawa-yuko,Ishikawa Yuko,113000000,0,1
S100YK8I,9733,2026-03-31,nagase-akiyuki,Nagase Akiyuki,117000000,0,1
S100YK8S,6257,2026-03-31,matsumoto-kunio,Matsumoto Kunio,264000000,0,1
S100YK8S,6257,2026-03-31,matsumoto-masao,Matsumoto Masao,144000000,0,1
S100YK9N,7735,2026-03-31,hiroe-toshio,Hiroe Toshio,176000000,0,1
S100YK9N,7735,2026-03-31,goto-masato,Goto Masato,147000000,0,1
S100YKA9,7550,2026-03-31,ogawa-kentaro,Ogawa Kentaro,493000000,0,0
S100YKA9,7550,2026-03-31,ogawa-yohei,Ogawa Yohei,197000000,0,1
S100YKBP,7731,2026-03-31,umatate-toshikazu,Umatate Toshikazu,109000000,0,1
S100YKBP,7731,2026-03-31,tokunari-muneaki,Tokunari Muneaki,109000000,0,1
S100YKCP,6113,2026-03-31,isobe-tsutomu,Isobe Tsutomu,116000000,0,1
S100YKCP,6113,2026-03-31,yamanashi-takaaki,Yamanashi Takaaki,116000000,0,1
S100YKCS,8473,2022-03-31,kitao-yoshitaka,Kitao Yoshitaka,293000000,0,1
S100YKCS,8473,2022-03-31,kawashima-katsuya,Kawashima Katsuya,589000000,0,0
S100YKCS,8473,2022-03-31,takamura-masato,Takamura Masato,173000000,0,1
S100YKD9,9171,2026-03-31,kuribayashi-hiroyoshi,Kuribayashi Hiroyoshi,131962000,0,1
S100YKE4,8473,2023-03-31,kitao-yoshitaka,Kitao Yoshitaka,296000000,0,1
S100YKEV,8473,2024-03-31,kitao-yoshitaka,Kitao Yoshitaka,301000000,0,1
S100YKEV,8473,2024-03-31,takamura-masato,Takamura Masato,184000000,0,1
S100YKEV,8473,2024-03-31,nakagawa-takashi,Nakagawa Takashi,110000000,0,0
S100YKEV,8473,2024-03-31,asakura-tomoya,Asakura Tomoya,116000000,0,1
S100YKFU,8473,2025-03-31,kitao-yoshitaka,Kitao Yoshitaka,329000000,0,1
S100YKFU,8473,2025-03-31,takamura-masato,Takamura Masato,207000000,0,1
S100YKFU,8473,2025-03-31,asakura-tomoya,Asakura Tomoya,129000000,0,1
S100YKFU,8473,2025-03-31,morita-shumpei,Morita Shumpei,104000000,0,0
S100YKG2,9433,2026-03-31,takahashi-makoto,Takahashi Makoto,201000000,0,1
S100YKG2,9433,2026-03-31,matsuda-hiromichi,Matsuda Hiromichi,283000000,0,1
S100YKG2,9433,2026-03-31,kuwahara-yasuaki,Kuwahara Yasuaki,132000000,0,0
S100YKG2,9433,2026-03-31,nanae-saishoji,Nanae Saishoji,100000000,0,1
S100YKG2,9433,2026-03-31,hiroshi-takezawa,Hiroshi Takezawa,100000000,0,0
S100YKK9,6625,2026-03-31,tanabe-junichi,Tanabe Junichi,120000000,0,1
S100YKKI,8935,2026-03-31,hida-yukiharu,Hida Yukiharu,178000000,0,1
S100YKL4,9202,2026-03-31,katanozaka-shinya,Katanozaka Shinya,107000000,0,1
S100YKL4,9202,2026-03-31,shibata-koji,Shibata Koji,120000000,0,1
S100YKL4,9202,2026-03-31,hidekazu-yoshida,Hidekazu Yoshida,114000000,0,0
S100YKPV,9769,2026-03-31,kawabata-shinichi,Kawabata Shinichi,101499000,0,1
S100YKQ4,7860,2026-03-31,matsuura-masato,Matsuura Masato,357000000,0,1
S100YKQ4,7860,2026-03-31,kuroiwa-katsumi,Kuroiwa Katsumi,167000000,0,1
S100YKQ4,7860,2026-03-31,hayashi-shinji,Hayashi Shinji,146000000,0,1
S100YKRT,6925,2026-03-31,asahi-takabumi,Asahi Takabumi,121000000,0,1
S100YKV1,9517,2026-03-31,honna-hitoshi,Honna Hitoshi,179000000,0,1
S100Y9O5,9035,2026-03-31,tanaka-ryouichirou,Tanaka Ryouichirou,289000000,0,1
S100YJO9,5280,2026-03-31,yoshida-tatsushi,Yoshida Tatsushi,359799000,0,1
S100YJO9,5280,2026-03-31,yoshida-naohiro,Yoshida Naohiro,271799000,0,1
S100YJZ2,3199,2026-03-31,nohara-isamu,Nohara Isamu,118000000,0,1
S100YJZ2,3199,2026-03-31,nohara-kanji,Nohara Kanji,211000000,0,0
S100YK28,8012,2026-03-31,ueshima-hiroyuki,Ueshima Hiroyuki,146000000,0,1
S100YKTA,6857,2026-03-31,douglas-lefever,Douglas Lefever,1217000000,0,1
S100YKTA,6857,2026-03-31,tsukui-koichi,Tsukui Koichi,254000000,0,1
S100YKX5,9766,2026-03-31,kozuki-kagemasa,Kozuki Kagemasa,336000000,0,1
S100YKX5,9766,2026-03-31,higashio-kimihiko,Higashio Kimihiko,366000000,0,1
S100YKX5,9766,2026-03-31,hayakawa-hideki,Hayakawa Hideki,235000000,0,1
S100YL2M,5802,2026-03-31,matsumoto-masayoshi,Matsumoto Masayoshi,309150000,0,1
S100YL2M,5802,2026-03-31,inoue-osamu,Inoue Osamu,232950000,0,1
S100YL2M,5802,2026-03-31,hato-hideo,Hato Hideo,138850000,0,1
S100YL2M,5802,2026-03-31,shirayama-masaki,Shirayama Masaki,115300000,0,1
S100YL2M,5802,2026-03-31,miyata-yasuhiro,Miyata Yasuhiro,112550000,0,1
S100YL7Q,9989,2026-03-31,sadakata-hiroshi,Sadakata Hiroshi,151000000,0,1
S100YLC6,6273,2026-03-31,takada-yoshiki,Takada Yoshiki,132000000,0,1
S100YLC6,6273,2026-03-31,kelley-stacy,Kelley Stacy,206000000,0,1
S100YLF7,6960,2026-03-31,fukuda-kotaro,Fukuda Kotaro,501000000,0,0
S100YLF7,6960,2026-03-31,shirai-daijiro,Shirai Daijiro,253000000,0,1
S100YLHU,6961,2026-03-31,yokota-daisuke,Yokota Daisuke,102000000,0,1
S100YLS8,8766,2026-03-31,satoru-komiya,Satoru Komiya,246000000,0,1
S100YLS8,8766,2026-03-31,koike-masahiro,Koike Masahiro,272000000,0,1
S100YLS8,8766,2026-03-31,kenji-okada,Kenji Okada,117000000,0,1
S100YLS8,8766,2026-03-31,kichiichiro-yamamoto,Kichiichiro Yamamoto,114000000,0,1
S100YLS8,8766,2026-03-31,shirota-hiroaki,Shirota Hiroaki,181000000,0,1
S100YLW0,7247,2025-03-31,ikuta-masaki,Ikuta Masaki,316000000,0,0
S100YM22,1866,2026-03-31,kitano-takahiro,Kitano Takahiro,112000000,0,1
S100YM3K,6702,2026-03-31,tokita-takahito,Tokita Takahito,868000000,0,1
S100YM3K,6702,2026-03-31,isobe-takeshi,Isobe Takeshi,357000000,0,1
S100YM3K,6702,2026-03-31,hiramatsu-hiroki,Hiramatsu Hiroki,222000000,0,1
S100YM3K,6702,2026-03-31,furuta-hidenori,Furuta Hidenori,132000000,0,0
S100YM8I,8698,2026-03-31,seimei-yuko,Seimei Yuko,191000000,0,1
S100YM8I,8698,2026-03-31,oyagi-takashi,Oyagi Takashi,191000000,0,1
S100YM8I,8698,2026-03-31,john-bartleman,John Bartleman,348000000,0,0
S100YM8I,8698,2026-03-31,hasuo-satoshi,Hasuo Satoshi,104000000,0,0
S100YJ4V,3156,2026-03-31,konno-kunihiro,Konno Kunihiro,145000000,0,1
S100YMT4,8136,2024-03-31,tsuji-tomokuni,Tsuji Tomokuni,127000000,0,1
S100YMT4,8136,2024-03-31,otsuka-yasuyuki,Otsuka Yasuyuki,109000000,0,1
S100YMT4,8136,2024-03-31,saito-kiyoshi,Saito Kiyoshi,113000000,0,1
S100YMTQ,6298,2026-03-31,momose-takefumi,Momose Takefumi,141000000,0,1
S100YMY4,8136,2025-03-31,tsuji-tomokuni,Tsuji Tomokuni,153000000,0,1
S100YMY4,8136,2025-03-31,saito-kiyoshi,Saito Kiyoshi,179000000,0,1
S100YN0V,9435,2026-03-31,wada-hideaki,Wada Hideaki,383000000,0,1
S100YN0V,9435,2026-03-31,takahashi-masato,Takahashi Masato,178000000,0,1
S100YNCJ,8725,2026-03-31,hara-noriyuki,Hara Noriyuki,226000000,0,1
S100YNCJ,8725,2026-03-31,kanasugi-yasuzo,Kanasugi Yasuzo,137000000,0,1
S100YNCJ,8725,2026-03-31,funabiki-shinichiro,Funabiki Shinichiro,226000000,0,1
S100YNCJ,8725,2026-03-31,niiro-keisuke,Niiro Keisuke,146000000,0,1
S100YNFT,9085,2026-03-31,hirao-kazuya,Hirao Kazuya,179119000,0,1
S100YNQJ,8154,2026-03-31,tsukamoto-isao,Tsukamoto Isao,357000000,0,1
S100YNQJ,8154,2026-03-31,kado-ryoichi,Kado Ryoichi,254000000,0,1
S100YNR0,8136,2026-03-31,tsuji-tomokuni,Tsuji Tomokuni,188000000,0,1
S100YNR0,8136,2026-03-31,saito-kiyoshi,Saito Kiyoshi,169000000,0,0
S100YOFN,4568,2026-03-31,m-a-n-a-b-e-s-u-n-a-o,M A N A B E S U N A O,253000000,0,1
S100YOFN,4568,2026-03-31,o-k-u-z-a-w-a-h-i-r-o-y-u-k-i,O K U Z A W A H I R O Y U K I,273000000,0,1
S100YOFN,4568,2026-03-31,m-a-t-s-u-m-o-t-o-t-a-k-a-s-h-i,M A T S U M O T O T A K A S H I,106000000,0,1
S100YOFN,4568,2026-03-31,joseph-kenneth-keller,Joseph Kenneth Keller,979000000,0,1
S100YOTC,8015,2023-03-31,murakami-nobuhiko,Murakami Nobuhiko,122000000,0,1
S100YOTC,8015,2023-03-31,kashitani-ichiro,Kashitani Ichiro,150000000,0,1
S100YOTI,8015,2024-03-31,murakami-nobuhiko,Murakami Nobuhiko,143000000,0,1
S100YOTI,8015,2024-03-31,kashitani-ichiro,Kashitani Ichiro,157000000,0,1
S100YOTN,8015,2025-03-31,murakami-nobuhiko,Murakami Nobuhiko,227000000,0,1
S100YOTN,8015,2025-03-31,kashitani-ichiro,Kashitani Ichiro,289000000,0,1
S100YOTT,8015,2026-03-31,murakami-nobuhiko,Murakami Nobuhiko,231000000,0,1
S100YOTT,8015,2026-03-31,kashitani-ichiro,Kashitani Ichiro,209000000,0,1
S100YOTT,8015,2026-03-31,imai-toshimitsu,Imai Toshimitsu,269000000,0,1
S100YOTT,8015,2026-03-31,iwamoto-hideyuki,Iwamoto Hideyuki,129000000,0,1
S100YOTT,8015,2026-03-31,watanuki-tatsuya,Watanuki Tatsuya,121000000,0,1
S100YOIE,4528,2026-03-31,sagara-gyo,Sagara Gyo,260000000,0,1
S100YOIE,4528,2026-03-31,takino-toichi,Takino Toichi,185000000,0,1
S100YOIE,4528,2026-03-31,tsujinaka-toshihiro,Tsujinaka Toshihiro,129000000,0,1
S100YPHI,7864,2026-03-31,okazaki-shigeko,Okazaki Shigeko,109000000,0,1
S100YITP,4203,2026-03-31,fujiwara-kazuhiko,Fujiwara Kazuhiko,110000000,0,1
S100YITP,4203,2026-03-31,kajiya-shinichi,Kajiya Shinichi,102000000,0,1
S100YQ6Y,8267,2026-02-28,okada-motoya,Okada Motoya,133000000,0,1
S100YQ6Y,8267,2026-02-28,yoshida-akio,Yoshida Akio,172000000,0,1
S100YQ6Y,8267,2026-02-28,tsuchiya-mitsuko,Tsuchiya Mitsuko,103000000,0,1
S100YRK7,2593,2026-04-30,honojo-hachiro,Honojo Hachiro,150000000,0,1
S100YRK7,2593,2026-04-30,honjo-daisuke,Honjo Daisuke,101000000,0,1
S100YR5P,1873,2026-04-30,narita-kazuyuki,Narita Kazuyuki,138000000,0,1
S100YQZ2,3524,2026-04-30,kobayashi-hiroaki,Kobayashi Hiroaki,118080000,0,1
S100YRAI,7245,2026-03-31,hanji-seigo,Hanji Seigo,155000000,0,1
S100YRAI,7245,2026-03-31,furukawa-tomomitsu,Furukawa Tomomitsu,103000000,0,1
S100YS0Y,8935,2026-03-31,hida-yukiharu,Hida Yukiharu,178000000,0,1
S100YS3Z,9024,2026-03-31,goto-takashi,Goto Takashi,207000000,0,1
S100YS3Z,9024,2026-03-31,nishiyama-ryuichiro,Nishiyama Ryuichiro,148000000,0,1
S100YS3Z,9024,2026-03-31,ogawa-shuichiro,Ogawa Shuichiro,106000000,0,1
S100YS3Z,9024,2026-03-31,kaneda-yoshiki,Kaneda Yoshiki,103000000,0,1
S100YS3Z,9024,2026-03-31,saito-tomohide,Saito Tomohide,108000000,0,1
S100YS6C,1766,2026-04-30,soda-yoshitake,Soda Yoshitake,398000000,0,1
S100YS88,7180,2026-03-31,koriyama-akihisa,Koriyama Akihisa,103000000,0,1
S100YS88,7180,2026-03-31,kasahara-yoshihisa,Kasahara Yoshihisa,103000000,0,1
S100YSGA,2502,2025-12-31,katsuki-atsushi,Katsuki Atsushi,253000000,0,1
S100YSGA,2502,2025-12-31,drahomira-mandikova,Drahomira Mandikova,114000000,0,0
S100YSOS,4552,2026-03-31,andrea-spezzi,Andrea Spezzi,143000000,0,1
S100YTDJ,9444,2025-04-30,ishida-nobufumi,Ishida Nobufumi,102600000,0,0
S100YTH3,4088,2021-03-31,toyoda-masahiro,Toyoda Masahiro,114000000,0,1
S100YTH3,4088,2021-03-31,toyoda-kikuo,Toyoda Kikuo,131000000,0,1
S100YTH3,4088,2021-03-31,shirai-kiyoshi,Shirai Kiyoshi,101000000,0,1
S100YTH5,4088,2022-03-31,toyoda-masahiro,Toyoda Masahiro,114000000,0,1
S100YTH5,4088,2022-03-31,toyoda-kikuo,Toyoda Kikuo,131000000,0,1
S100YTH5,4088,2022-03-31,shirai-kiyoshi,Shirai Kiyoshi,101000000,0,1
S100YTH8,4088,2023-03-31,toyoda-masahiro,Toyoda Masahiro,115000000,0,0
S100YTH8,4088,2023-03-31,toyoda-kikuo,Toyoda Kikuo,134000000,0,1
S100YTH8,4088,2023-03-31,shirai-kiyoshi,Shirai Kiyoshi,103000000,0,0
S100YTHB,4088,2024-03-31,toyoda-kikuo,Toyoda Kikuo,169000000,0,1
S100YTHB,4088,2024-03-31,matsubayashi-ryosuke,Matsubayashi Ryosuke,102000000,0,1
S100YTHD,4088,2025-03-31,toyoda-kikuo,Toyoda Kikuo,200000000,0,1
S100YTHD,4088,2025-03-31,matsubayashi-ryosuke,Matsubayashi Ryosuke,114000000,0,1
S100YTII,4088,2026-03-31,toyoda-kikuo,Toyoda Kikuo,145000000,0,0
S100YTII,4088,2026-03-31,matsubayashi-ryosuke,Matsubayashi Ryosuke,114000000,0,0
S100YT3M,2503,2025-12-31,isozaki-yoshinori,Isozaki Yoshinori,464000000,0,1
S100YT3M,2503,2025-12-31,minakata-takeshi,Minakata Takeshi,296000000,0,1
S100YT3M,2503,2025-12-31,tsuboi-junko,Tsuboi Junko,129000000,0,1
S100YT3M,2503,2025-12-31,yoshimura-toru,Yoshimura Toru,107000000,0,1
S100YTNF,7272,2025-12-31,watanabe-katsuaki,Watanabe Katsuaki,132000000,0,1
S100YTNF,7272,2025-12-31,hidaka-yoshihiro,Hidaka Yoshihiro,163000000,0,0
S100YTNH,7272,2024-12-31,watanabe-katsuaki,Watanabe Katsuaki,156000000,0,1
S100YTNH,7272,2024-12-31,hidaka-yoshihiro,Hidaka Yoshihiro,190000000,0,0
