# Municipality centroids: median of Geolonia Japanese-addresses (CC BY 4.0,
# https://github.com/geolonia/japanese-addresses, snapshot 2023-11-15).
# Attribution required wherever coordinates derived from this file are displayed.
code,pref,city,lat,lng
23116,愛知県,名古屋市天白区,35.11967,136.98391
23201,愛知県,豊橋市,34.74711,137.39764
23202,愛知県,岡崎市,34.94028,137.17947
23203,愛知県,一宮市,35.30993,136.79651
23204,愛知県,瀬戸市,35.22321,137.09204
23205,愛知県,半田市,34.90347,136.9315
23206,愛知県,春日井市,35.2582,136.97946
23207,愛知県,豊川市,34.83356,137.36507
23208,愛知県,津島市,35.17447,136.75293
23209,愛知県,碧南市,34.88955,136.99913
23210,愛知県,刈谷市,34.99555,137.00918
23211,愛知県,豊田市,35.08095,137.16822
23212,愛知県,安城市,34.94299,137.08608
23213,愛知県,西尾市,34.83886,137.05882
23214,愛知県,蒲郡市,34.82128,137.2161
23215,愛知県,犬山市,35.36087,136.95572
23216,愛知県,常滑市,34.89284,136.85188
23217,愛知県,江南市,35.34144,136.87076
23219,愛知県,小牧市,35.29306,136.92863
23220,愛知県,稲沢市,35.24128,136.76859
23221,愛知県,新城市,34.90164,137.51171
23222,愛知県,東海市,35.02763,136.90992
23223,愛知県,大府市,35.02323,136.95355
23224,愛知県,知多市,34.96649,136.86552
23225,愛知県,知立市,35.00112,137.04729
23226,愛知県,尾張旭市,35.21278,137.0326
23227,愛知県,高浜市,34.93159,136.9933
23228,愛知県,岩倉市,35.27944,136.87082
23229,愛知県,豊明市,35.05726,137.01118
23230,愛知県,日進市,35.13476,137.04691
23231,愛知県,田原市,34.6447,137.2159
23232,愛知県,愛西市,35.18381,136.71704
23233,愛知県,清須市,35.21691,136.84795
23234,愛知県,北名古屋市,35.24551,136.87113
23235,愛知県,弥富市,35.10163,136.75196
23236,愛知県,みよし市,35.08697,137.0895
23237,愛知県,あま市,35.18986,136.79673
23238,愛知県,長久手市,35.18057,137.05028
23302,愛知県,愛知郡東郷町,35.09733,137.04969
23342,愛知県,西春日井郡豊山町,35.24741,136.91474
23361,愛知県,丹羽郡大口町,35.33478,136.91196
23362,愛知県,丹羽郡扶桑町,35.35863,136.906
23424,愛知県,海部郡大治町,35.17386,136.82191
23425,愛知県,海部郡蟹江町,35.13766,136.78642
23427,愛知県,海部郡飛島村,35.07945,136.79642
23441,愛知県,知多郡阿久比町,34.93583,136.91524
23442,愛知県,知多郡東浦町,34.97147,136.96191
23445,愛知県,知多郡南知多町,34.72773,136.92618
23446,愛知県,知多郡美浜町,34.7753,136.89079
23447,愛知県,知多郡武豊町,34.84456,136.90967
23501,愛知県,額田郡幸田町,34.86048,137.17171
23561,愛知県,北設楽郡設楽町,35.09771,137.57273
23562,愛知県,北設楽郡東栄町,35.08301,137.70549
23563,愛知県,北設楽郡豊根村,35.17718,137.72763
24201,三重県,津市,34.71589,136.48529
24202,三重県,四日市市,34.97155,136.61128
24203,三重県,伊勢市,34.49347,136.70936
24204,三重県,松阪市,34.57199,136.51827
24205,三重県,桑名市,35.06817,136.67326
24207,三重県,鈴鹿市,34.8724,136.5692
24208,三重県,名張市,34.62369,136.10718
24209,三重県,尾鷲市,34.06768,136.19733
24210,三重県,亀山市,34.85538,136.4488
24211,三重県,鳥羽市,34.46571,136.84579
24212,三重県,熊野市,33.91238,136.02648
24214,三重県,いなべ市,35.13609,136.52446
24215,三重県,志摩市,34.33019,136.82072
24216,三重県,伊賀市,34.76433,136.15719
24303,三重県,桑名郡木曽岬町,35.07307,136.73719
24324,三重県,員弁郡東員町,35.09112,136.59589
24341,三重県,三重郡菰野町,35.02616,136.51275
24343,三重県,三重郡朝日町,35.03829,136.65715
24344,三重県,三重郡川越町,35.02755,136.67888
24441,三重県,多気郡多気町,34.48847,136.54264
24442,三重県,多気郡明和町,34.56371,136.62579
24443,三重県,多気郡大台町,34.37146,136.35871
24461,三重県,度会郡玉城町,34.48728,136.62946
24470,三重県,度会郡度会町,34.41502,136.59043
24471,三重県,度会郡大紀町,34.37852,136.42902
24472,三重県,度会郡南伊勢町,34.29993,136.61431
24543,三重県,北牟婁郡紀北町,34.15708,136.26914
24561,三重県,南牟婁郡御浜町,33.83211,136.01116
24562,三重県,南牟婁郡紀宝町,33.76437,135.98597
25201,滋賀県,大津市,34.99442,135.90082
25202,滋賀県,彦根市,35.25691,136.24588
25203,滋賀県,長浜市,35.43719,136.25964
25204,滋賀県,近江八幡市,35.13408,136.09331
25206,滋賀県,草津市,35.00793,135.95587
25207,滋賀県,守山市,35.06,135.98792
25208,滋賀県,栗東市,35.0282,135.98836
25209,滋賀県,甲賀市,34.94432,136.17359
25210,滋賀県,野洲市,35.08539,136.02478
25211,滋賀県,湖南市,35.00669,136.06299
25212,滋賀県,高島市,35.35821,136.02073
25213,滋賀県,東近江市,35.11037,136.20207
25214,滋賀県,米原市,35.34914,136.348
25383,滋賀県,蒲生郡日野町,35.01587,136.24425
25384,滋賀県,蒲生郡竜王町,35.07337,136.11831
25425,滋賀県,愛知郡愛荘町,35.17116,136.23337
25441,滋賀県,犬上郡豊郷町,35.19755,136.22837
25442,滋賀県,犬上郡甲良町,35.20246,136.26197
25443,滋賀県,犬上郡多賀町,35.22728,136.32039
26101,京都府,京都市北区,35.0544,135.7414
26102,京都府,京都市上京区,35.02738,135.75052
26103,京都府,京都市左京区,35.04744,135.78963
26104,京都府,京都市中京区,35.01038,135.75665
26105,京都府,京都市東山区,34.9961,135.77401
26106,京都府,京都市下京区,34.99506,135.75598
26107,京都府,京都市南区,34.97385,135.74068
26108,京都府,京都市右京区,35.01923,135.70413
26109,京都府,京都市伏見区,34.94025,135.76487
26110,京都府,京都市山科区,34.98341,135.8142
26111,京都府,京都市西京区,34.97818,135.69118
26201,京都府,福知山市,35.30107,135.12579
26202,京都府,舞鶴市,35.46048,135.36241
26203,京都府,綾部市,35.30682,135.25624
26204,京都府,宇治市,34.89555,135.79746
26205,京都府,宮津市,35.53939,135.19633
26206,京都府,亀岡市,35.01833,135.55908
26207,京都府,城陽市,34.8422,135.78544
26208,京都府,向日市,34.94506,135.70586
26209,京都府,長岡京市,34.92364,135.68845
26210,京都府,八幡市,34.86721,135.71819
26211,京都府,京田辺市,34.81058,135.75913
26212,京都府,京丹後市,35.62662,135.05722
26213,京都府,南丹市,35.10014,135.49475
26214,京都府,木津川市,34.74693,135.83513
26303,京都府,乙訓郡大山崎町,34.9041,135.68766
26322,京都府,久世郡久御山町,34.88921,135.73919
26343,京都府,綴喜郡井手町,34.80918,135.80936
26344,京都府,綴喜郡宇治田原町,34.85225,135.8689
26364,京都府,相楽郡笠置町,34.76093,135.94954
26365,京都府,相楽郡和束町,34.7951,135.91585
26366,京都府,相楽郡精華町,34.75892,135.7856
26367,京都府,相楽郡南山城村,34.76611,135.99474
26407,京都府,船井郡京丹波町,35.16473,135.41838
26463,京都府,与謝郡伊根町,35.70821,135.27371
26465,京都府,与謝郡与謝野町,35.51567,135.09852
27102,大阪府,大阪市都島区,34.7098,135.52903
27103,大阪府,大阪市福島区,34.69321,135.47711
27104,大阪府,大阪市此花区,34.68073,135.44725
27106,大阪府,大阪市西区,34.67934,135.48595
27107,大阪府,大阪市港区,34.66175,135.45315
27108,大阪府,大阪市大正区,34.64766,135.47089
27109,大阪府,大阪市天王寺区,34.66045,135.52083
27111,大阪府,大阪市浪速区,34.65947,135.49546
27113,大阪府,大阪市西淀川区,34.70854,135.45056
27114,大阪府,大阪市東淀川区,34.74385,135.53228
27115,大阪府,大阪市東成区,34.6725,135.54653
27116,大阪府,大阪市生野区,34.65467,135.54228
27117,大阪府,大阪市旭区,34.72262,135.54759
27118,大阪府,大阪市城東区,34.69679,135.54818
27119,大阪府,大阪市阿倍野区,34.63514,135.51336
27120,大阪府,大阪市住吉区,34.6073,135.50292
27121,大阪府,大阪市東住吉区,34.62112,135.53274
27122,大阪府,大阪市西成区,34.64124,135.49185
27123,大阪府,大阪市淀川区,34.72764,135.48391
27124,大阪府,大阪市鶴見区,34.70279,135.57672
27125,大阪府,大阪市住之江区,34.61451,135.47491
27126,大阪府,大阪市平野区,34.61754,135.55792
27127,大阪府,大阪市北区,34.70476,135.50517
27128,大阪府,大阪市中央区,34.6819,135.5101
27141,大阪府,堺市堺区,34.57556,135.47515
27142,大阪府,堺市中区,34.524,135.50069
27143,大阪府,堺市東区,34.54335,135.53153
27144,大阪府,堺市西区,34.54251,135.45856
27145,大阪府,堺市南区,34.48802,135.49937
27146,大阪府,堺市北区,34.57193,135.50206
27147,大阪府,堺市美原区,34.53594,135.5595
27202,大阪府,岸和田市,34.46024,135.39092
27203,大阪府,豊中市,34.7771,135.47029
27204,大阪府,池田市,34.82089,135.43567
27205,大阪府,吹田市,34.78018,135.51725
27206,大阪府,泉大津市,34.50298,135.41502
27207,大阪府,高槻市,34.85365,135.60948
27208,大阪府,貝塚市,34.44062,135.36154
27209,大阪府,守口市,34.73513,135.57043
27210,大阪府,枚方市,34.8177,135.67872
27211,大阪府,茨木市,34.82342,135.56424
27212,大阪府,八尾市,34.62219,135.61115
27213,大阪府,泉佐野市,34.40796,135.32011
27214,大阪府,富田林市,34.49892,135.59664
27215,大阪府,寝屋川市,34.76603,135.62371
27216,大阪府,河内長野市,34.44257,135.56644
27217,大阪府,松原市,34.58192,135.55222
27218,大阪府,大東市,34.71072,135.62783
27219,大阪府,和泉市,34.47094,135.44782
27220,大阪府,箕面市,34.83375,135.48372
27221,大阪府,柏原市,34.58415,135.62995
27222,大阪府,羽曳野市,34.55431,135.58991
27223,大阪府,門真市,34.73505,135.60182
27224,大阪府,摂津市,34.77751,135.56402
27225,大阪府,高石市,34.52326,135.43861
27226,大阪府,藤井寺市,34.57304,135.60276
27227,大阪府,東大阪市,34.66991,135.59879
27228,大阪府,泉南市,34.36976,135.27248
27229,大阪府,四條畷市,34.73687,135.64523
27230,大阪府,交野市,34.77612,135.68058
27231,大阪府,大阪狭山市,34.49914,135.55006
27232,大阪府,阪南市,34.34074,135.23758
27301,大阪府,三島郡島本町,34.88412,135.66587
27321,大阪府,豊能郡豊能町,34.93189,135.49155
27322,大阪府,豊能郡能勢町,34.96439,135.41189
27341,大阪府,泉北郡忠岡町,34.48973,135.40077
27361,大阪府,泉南郡熊取町,34.39557,135.35902
27362,大阪府,泉南郡田尻町,34.39605,135.28735
27366,大阪府,泉南郡岬町,34.3147,135.16378
27381,大阪府,南河内郡太子町,34.52209,135.63962
27382,大阪府,南河内郡河南町,34.48433,135.63944
27383,大阪府,南河内郡千早赤阪村,34.44703,135.62946
28101,兵庫県,神戸市東灘区,34.72084,135.26944
28102,兵庫県,神戸市灘区,34.71475,135.22939
28105,兵庫県,神戸市兵庫区,34.67296,135.16596
28106,兵庫県,神戸市長田区,34.66455,135.14637
28107,兵庫県,神戸市須磨区,34.66433,135.11674
28108,兵庫県,神戸市垂水区,34.64292,135.05841
28109,兵庫県,神戸市北区,34.76232,135.15135
28110,兵庫県,神戸市中央区,34.69609,135.20031
28111,兵庫県,神戸市西区,34.70761,135.01537
28201,兵庫県,姫路市,34.83231,134.67893
28202,兵庫県,尼崎市,34.73127,135.41155
28203,兵庫県,明石市,34.65967,134.96872
28204,兵庫県,西宮市,34.74722,135.34379
28205,兵庫県,洲本市,34.34596,134.87278
28206,兵庫県,芦屋市,34.73122,135.30842
28207,兵庫県,伊丹市,34.78123,135.40631
28208,兵庫県,相生市,34.81649,134.46783
28209,兵庫県,豊岡市,35.50952,134.81907
28210,兵庫県,加古川市,34.77121,134.84892
28212,兵庫県,赤穂市,34.75562,134.3923
28213,兵庫県,西脇市,34.99727,134.97861
28214,兵庫県,宝塚市,34.82422,135.34657
28215,兵庫県,三木市,34.80171,135.02385
28216,兵庫県,高砂市,34.76628,134.7974
28217,兵庫県,川西市,34.86468,135.40943
28218,兵庫県,小野市,34.85665,134.93714
28219,兵庫県,三田市,34.90657,135.20137
28220,兵庫県,加西市,34.92383,134.84684
28221,兵庫県,丹波篠山市,35.07756,135.21955
28222,兵庫県,養父市,35.37257,134.75733
28223,兵庫県,丹波市,35.16578,135.05244
28224,兵庫県,南あわじ市,34.28992,134.76544
28225,兵庫県,朝来市,35.3329,134.84357
28226,兵庫県,淡路市,34.48773,134.90976
28227,兵庫県,宍粟市,35.0756,134.54528
28228,兵庫県,加東市,34.91782,134.97151
28229,兵庫県,たつの市,34.85836,134.54277
28301,兵庫県,川辺郡猪名川町,34.92545,135.3624
28365,兵庫県,多可郡多可町,35.06647,134.9151
28381,兵庫県,加古郡稲美町,34.74792,134.91124
28382,兵庫県,加古郡播磨町,34.71908,134.86825
28442,兵庫県,神崎郡市川町,35.00047,134.76414
28443,兵庫県,神崎郡福崎町,34.95396,134.75593
28446,兵庫県,神崎郡神河町,35.08181,134.76106
28464,兵庫県,揖保郡太子町,34.83055,134.58099
28481,兵庫県,赤穂郡上郡町,34.86903,134.36653
28501,兵庫県,佐用郡佐用町,35.00961,134.36587
28585,兵庫県,美方郡香美町,35.49386,134.59586
28586,兵庫県,美方郡新温泉町,35.58596,134.4822
29201,奈良県,奈良市,34.68542,135.80644
29202,奈良県,大和高田市,34.51055,135.74472
29203,奈良県,大和郡山市,34.64398,135.78329
29204,奈良県,天理市,34.59282,135.8316
29205,奈良県,橿原市,34.50577,135.79147
29206,奈良県,桜井市,34.516,135.86603
29207,奈良県,五條市,34.34128,135.71358
29208,奈良県,御所市,34.45536,135.73544
29209,奈良県,生駒市,34.70322,135.71252
29210,奈良県,香芝市,34.54401,135.69825
29211,奈良県,葛城市,34.49375,135.71472
29212,奈良県,宇陀市,34.49485,135.95869
29322,奈良県,山辺郡山添村,34.66953,136.03751
29342,奈良県,生駒郡平群町,34.63263,135.7012
29343,奈良県,生駒郡三郷町,34.60485,135.69234
29344,奈良県,生駒郡斑鳩町,34.60611,135.73165
29345,奈良県,生駒郡安堵町,34.60066,135.75687
29361,奈良県,磯城郡川西町,34.58593,135.76762
29362,奈良県,磯城郡三宅町,34.57368,135.77234
29363,奈良県,磯城郡田原本町,34.55395,135.79325
29385,奈良県,宇陀郡曽爾村,34.51227,136.11524
29386,奈良県,宇陀郡御杖村,34.47482,136.15387
29401,奈良県,高市郡高取町,34.4455,135.78611
29402,奈良県,高市郡明日香村,34.46495,135.82324
29424,奈良県,北葛城郡上牧町,34.56911,135.71448
29425,奈良県,北葛城郡王寺町,34.58553,135.69818
29426,奈良県,北葛城郡広陵町,34.55082,135.73291
29427,奈良県,北葛城郡河合町,34.58352,135.72932
29441,奈良県,吉野郡吉野町,34.39589,135.89126
29442,奈良県,吉野郡大淀町,34.40351,135.79748
29443,奈良県,吉野郡下市町,34.34218,135.79667
29444,奈良県,吉野郡黒滝村,34.31111,135.84361
29446,奈良県,吉野郡天川村,34.22541,135.84
29447,奈良県,吉野郡野迫川村,34.15807,135.6669
29449,奈良県,吉野郡十津川村,33.98176,135.76531
29450,奈良県,吉野郡下北山村,34.02188,135.94392
29451,奈良県,吉野郡上北山村,34.13521,136.01935
29452,奈良県,吉野郡川上村,34.31537,135.9879
29453,奈良県,吉野郡東吉野村,34.40517,136.01007
30201,和歌山県,和歌山市,34.23022,135.17534
30202,和歌山県,海南市,34.14581,135.22426
30203,和歌山県,橋本市,34.3266,135.61068
30204,和歌山県,有田市,34.0794,135.14767
30205,和歌山県,御坊市,33.88769,135.16397
30206,和歌山県,田辺市,33.75449,135.49916
30207,和歌山県,新宮市,33.72752,135.98675
30208,和歌山県,紀の川市,34.26594,135.37455
30209,和歌山県,岩出市,34.26974,135.31173
30304,和歌山県,海草郡紀美野町,34.15087,135.37367
30341,和歌山県,伊都郡かつらぎ町,34.28507,135.49677
30343,和歌山県,伊都郡九度山町,34.2724,135.56531
30344,和歌山県,伊都郡高野町,34.22923,135.62169
30361,和歌山県,有田郡湯浅町,34.03899,135.18259
30362,和歌山県,有田郡広川町,34.01002,135.18395
30366,和歌山県,有田郡有田川町,34.07703,135.28639
30381,和歌山県,日高郡美浜町,33.89135,135.1422
30382,和歌山県,日高郡日高町,33.92439,135.10903
30383,和歌山県,日高郡由良町,33.97207,135.11513
30390,和歌山県,日高郡印南町,33.86323,135.26617
30391,和歌山県,日高郡みなべ町,33.79446,135.32993
30392,和歌山県,日高郡日高川町,33.94189,135.30019
30401,和歌山県,西牟婁郡白浜町,33.64188,135.46612
30404,和歌山県,西牟婁郡上富田町,33.70548,135.43866
30406,和歌山県,西牟婁郡すさみ町,33.59235,135.60027
30421,和歌山県,東牟婁郡那智勝浦町,33.62853,135.91598
30422,和歌山県,東牟婁郡太地町,33.59233,135.94302
30424,和歌山県,東牟婁郡古座川町,33.57236,135.74123
30427,和歌山県,東牟婁郡北山村,33.95853,135.96645
30428,和歌山県,東牟婁郡串本町,33.50712,135.78579
31201,鳥取県,鳥取市,35.48785,134.21343
31202,鳥取県,米子市,35.43445,133.34104
31203,鳥取県,倉吉市,35.43056,133.81337
31204,鳥取県,境港市,35.54015,133.23306
31302,鳥取県,岩美郡岩美町,35.5483,134.34455
31325,鳥取県,八頭郡若桜町,35.33612,134.42461
31328,鳥取県,八頭郡智頭町,35.24592,134.22616
31329,鳥取県,八頭郡八頭町,35.38891,134.29704
31364,鳥取県,東伯郡三朝町,35.37621,133.88091
31370,鳥取県,東伯郡湯梨浜町,35.47684,133.9006
31371,鳥取県,東伯郡琴浦町,35.47585,133.66101
31372,鳥取県,東伯郡北栄町,35.47794,133.78066
31384,鳥取県,西伯郡日吉津村,35.44441,133.38315
31386,鳥取県,西伯郡大山町,35.48168,133.50169
31389,鳥取県,西伯郡南部町,35.34588,133.34398
31390,鳥取県,西伯郡伯耆町,35.35393,133.43306
31401,鳥取県,日野郡日南町,35.14889,133.27011
31402,鳥取県,日野郡日野町,35.21577,133.42251
31403,鳥取県,日野郡江府町,35.29726,133.51217
32201,島根県,松江市,35.46614,133.06205
32202,島根県,浜田市,34.8668,132.07971
32203,島根県,出雲市,35.36931,132.75697
32204,島根県,益田市,34.67303,131.8446
32205,島根県,大田市,35.14487,132.47476
32206,島根県,安来市,35.38932,133.24135
32207,島根県,江津市,34.98219,132.28201
32209,島根県,雲南市,35.30456,132.91217
32343,島根県,仁多郡奥出雲町,35.18531,133.02497
32386,島根県,飯石郡飯南町,35.04699,132.7316
32441,島根県,邑智郡川本町,35.00236,132.47791
32448,島根県,邑智郡美郷町,35.0474,132.5944
32449,島根県,邑智郡邑南町,34.87352,132.54766
32501,島根県,鹿足郡津和野町,34.51221,131.77648
32505,島根県,鹿足郡吉賀町,34.38745,131.91733
32525,島根県,隠岐郡海士町,36.09697,133.10747
32526,島根県,隠岐郡西ノ島町,36.11151,133.03416
32527,島根県,隠岐郡知夫村,36.01383,133.03252
32528,島根県,隠岐郡隠岐の島町,36.21391,133.32688
33101,岡山県,岡山市北区,34.67053,133.91064
33102,岡山県,岡山市中区,34.66113,133.94834
33103,岡山県,岡山市東区,34.66443,134.0412
33104,岡山県,岡山市南区,34.61365,133.93215
33202,岡山県,倉敷市,34.54243,133.76593
33203,岡山県,津山市,35.06337,134.00974
33204,岡山県,玉野市,34.49423,133.92873
33205,岡山県,笠岡市,34.49813,133.51387
33207,岡山県,井原市,34.62755,133.45509
33208,岡山県,総社市,34.67688,133.74462
33209,岡山県,高梁市,34.79494,133.59006
33210,岡山県,新見市,34.97263,133.45512
33211,岡山県,備前市,34.7554,134.21693
33212,岡山県,瀬戸内市,34.67178,134.1056
33213,岡山県,赤磐市,34.78613,134.03038
33214,岡山県,真庭市,35.08002,133.70963
33215,岡山県,美作市,35.02754,134.21221
33216,岡山県,浅口市,34.53861,133.58658
33346,岡山県,和気郡和気町,34.83854,134.13114
33423,岡山県,都窪郡早島町,34.61196,133.82783
33445,岡山県,浅口郡里庄町,34.50643,133.5508
33461,岡山県,小田郡矢掛町,34.62196,133.57969
33586,岡山県,真庭郡新庄村,35.18212,133.56864
33606,岡山県,苫田郡鏡野町,35.13124,133.91676
33622,岡山県,勝田郡勝央町,35.05188,134.12932
33623,岡山県,勝田郡奈義町,35.12368,134.18106
33643,岡山県,英田郡西粟倉村,35.179,134.32545
33663,岡山県,久米郡久米南町,34.91784,133.95358
33666,岡山県,久米郡美咲町,34.97531,134.00133
33681,岡山県,加賀郡吉備中央町,34.88224,133.76379
34101,広島県,広島市中区,34.38582,132.45103
34102,広島県,広島市東区,34.41629,132.49253
34103,広島県,広島市南区,34.37253,132.47784
34104,広島県,広島市西区,34.39087,132.41843
34105,広島県,広島市安佐南区,34.46023,132.45062
34106,広島県,広島市安佐北区,34.50926,132.51359
34107,広島県,広島市安芸区,34.38756,132.55401
34108,広島県,広島市佐伯区,34.38867,132.35992
34202,広島県,呉市,34.24648,132.57536
34203,広島県,竹原市,34.34063,132.91545
34204,広島県,三原市,34.39842,133.06156
34205,広島県,尾道市,34.41575,133.18048
34207,広島県,福山市,34.49369,133.37009
34208,広島県,府中市,34.58066,133.19822
34209,広島県,三次市,34.78772,132.86138
34210,広島県,庄原市,34.89126,133.03779
34211,広島県,大竹市,34.23203,132.21895
34212,広島県,東広島市,34.4345,132.73435
34213,広島県,廿日市市,34.33986,132.30141
34214,広島県,安芸高田市,34.66024,132.67924
34215,広島県,江田島市,34.24011,132.4742
34302,広島県,安芸郡府中町,34.39263,132.5099
34304,広島県,安芸郡海田町,34.36895,132.54085
34307,広島県,安芸郡熊野町,34.33836,132.58304
34309,広島県,安芸郡坂町,34.33755,132.50875
34368,広島県,山県郡安芸太田町,34.58472,132.24375
34369,広島県,山県郡北広島町,34.71336,132.44604
34431,広島県,豊田郡大崎上島町,34.2315,132.88383
34462,広島県,世羅郡世羅町,34.60753,133.02219
34545,広島県,神石郡神石高原町,34.73374,133.25684
35201,山口県,下関市,34.00567,130.9455
35202,山口県,宇部市,33.96349,131.25564
35203,山口県,山口市,34.16394,131.46614
35204,山口県,萩市,34.41593,131.40244
35206,山口県,防府市,34.05366,131.57135
35207,山口県,下松市,34.02125,131.86956
35208,山口県,岩国市,34.15584,132.18863
35210,山口県,光市,33.97483,131.95233
35211,山口県,長門市,34.37736,131.16942
35212,山口県,柳井市,33.96542,132.11238
35213,山口県,美祢市,34.18485,131.20122
35215,山口県,周南市,34.05857,131.80399
35216,山口県,山陽小野田市,33.99135,131.17775
35305,山口県,大島郡周防大島町,33.91685,132.29114
35321,山口県,玖珂郡和木町,34.20216,132.2188
35341,山口県,熊毛郡上関町,33.80301,132.10621
35343,山口県,熊毛郡田布施町,33.94057,132.03752
35344,山口県,熊毛郡平生町,33.92434,132.08964
35502,山口県,阿武郡阿武町,34.52954,131.56452
36201,徳島県,徳島市,34.06302,134.54579
36202,徳島県,鳴門市,34.16099,134.56416
36203,徳島県,小松島市,33.98634,134.58943
36204,徳島県,阿南市,33.92233,134.644
36205,徳島県,吉野川市,34.05449,134.23841
36206,徳島県,阿波市,34.08767,134.23321
36207,徳島県,美馬市,34.06765,134.14272
36208,徳島県,三好市,33.98155,133.8082
36301,徳島県,勝浦郡勝浦町,33.93627,134.51249
36302,徳島県,勝浦郡上勝町,33.90826,134.39557
36321,徳島県,名東郡佐那河内村,33.98151,134.45045
36341,徳島県,名西郡石井町,34.08055,134.43354
36342,徳島県,名西郡神山町,33.96701,134.35714
36368,徳島県,那賀郡那賀町,33.8222,134.36631
36383,徳島県,海部郡牟岐町,33.66951,134.42387
36387,徳島県,海部郡美波町,33.74465,134.53607
36388,徳島県,海部郡海陽町,33.60262,134.31689
36401,徳島県,板野郡松茂町,34.13864,134.58014
36402,徳島県,板野郡北島町,34.12897,134.55021
36403,徳島県,板野郡藍住町,34.12771,134.49234
36404,徳島県,板野郡板野町,34.13861,134.44708
36405,徳島県,板野郡上板町,34.11394,134.42136
36468,徳島県,美馬郡つるぎ町,34.03511,134.0628
36489,徳島県,三好郡東みよし町,34.02612,133.91734
37201,香川県,高松市,34.33362,134.04932
37202,香川県,丸亀市,34.28832,133.79738
37203,香川県,坂出市,34.31682,133.85311
37204,香川県,善通寺市,34.22892,133.78144
37205,香川県,観音寺市,34.1235,133.65703
37206,香川県,さぬき市,34.2711,134.20091
37207,香川県,東かがわ市,34.2363,134.32878
37208,香川県,三豊市,34.184,133.69479
37322,香川県,小豆郡土庄町,34.50665,134.20101
37324,香川県,小豆郡小豆島町,34.48026,134.30149
37341,香川県,木田郡三木町,34.25375,134.13905
37364,香川県,香川郡直島町,34.45989,133.98862
37386,香川県,綾歌郡宇多津町,34.30873,133.82605
37387,香川県,綾歌郡綾川町,34.22638,133.94828
37403,香川県,仲多度郡琴平町,34.1981,133.81854
37404,香川県,仲多度郡多度津町,34.27168,133.75344
37406,香川県,仲多度郡まんのう町,34.1648,133.8442
38201,愛媛県,松山市,33.84442,132.76909
38202,愛媛県,今治市,34.05942,132.9999
38203,愛媛県,宇和島市,33.21934,132.56023
38204,愛媛県,八幡浜市,33.45956,132.42523
38205,愛媛県,新居浜市,33.95712,133.29987
38206,愛媛県,西条市,33.9032,133.13884
38207,愛媛県,大洲市,33.5248,132.55237
38210,愛媛県,伊予市,33.73834,132.7052
38213,愛媛県,四国中央市,33.9782,133.5472
38214,愛媛県,西予市,33.38793,132.51764
38215,愛媛県,東温市,33.7914,132.88086
38356,愛媛県,越智郡上島町,34.26274,133.21119
38386,愛媛県,上浮穴郡久万高原町,33.6544,132.97081
38401,愛媛県,伊予郡松前町,33.79024,132.72575
38402,愛媛県,伊予郡砥部町,33.73055,132.78462
38422,愛媛県,喜多郡内子町,33.56719,132.70907
38442,愛媛県,西宇和郡伊方町,33.43717,132.20948
38484,愛媛県,北宇和郡松野町,33.2242,132.7173
38488,愛媛県,北宇和郡鬼北町,33.27566,132.70075
38506,愛媛県,南宇和郡愛南町,32.95447,132.53697
39201,高知県,高知市,33.55899,133.53636
39202,高知県,室戸市,33.30715,134.14509
39203,高知県,安芸市,33.50719,133.90548
39204,高知県,南国市,33.58056,133.64354
39205,高知県,土佐市,33.47474,133.38954
39206,高知県,須崎市,33.40148,133.29055
39208,高知県,宿毛市,32.93511,132.71847
39209,高知県,土佐清水市,32.7844,132.95132
39210,高知県,四万十市,32.99397,132.93259
39211,高知県,香南市,33.56478,133.72461
39212,高知県,香美市,33.64567,133.73411
39301,高知県,安芸郡東洋町,33.54426,134.27589
39302,高知県,安芸郡奈半利町,33.42695,134.06009
39303,高知県,安芸郡田野町,33.43334,134.01004
39304,高知県,安芸郡安田町,33.49053,134.00388
39305,高知県,安芸郡北川村,33.50428,134.1053
39306,高知県,安芸郡馬路村,33.61449,134.08474
39307,高知県,安芸郡芸西村,33.55885,133.82834
39341,高知県,長岡郡本山町,33.76162,133.58894
39344,高知県,長岡郡大豊町,33.78723,133.73781
39363,高知県,土佐郡土佐町,33.72973,133.5162
39364,高知県,土佐郡大川村,33.79477,133.40739
39386,高知県,吾川郡いの町,33.5531,133.41732
39387,高知県,吾川郡仁淀川町,33.58275,133.15246
39401,高知県,高岡郡中土佐町,33.34237,133.13657
39402,高知県,高岡郡佐川町,33.50261,133.27701
39403,高知県,高岡郡越知町,33.54291,133.23529
39405,高知県,高岡郡檮原町,33.39906,132.92324
39410,高知県,高岡郡日高村,33.54871,133.34529
39411,高知県,高岡郡津野町,33.43822,133.174
39412,高知県,高岡郡四万十町,33.22236,133.11516
39424,高知県,幡多郡大月町,32.80123,132.71977
39427,高知県,幡多郡三原村,32.90327,132.85507
39428,高知県,幡多郡黒潮町,33.072,133.07957
40101,福岡県,北九州市門司区,33.91315,130.9564
40103,福岡県,北九州市若松区,33.89875,130.75954
40105,福岡県,北九州市戸畑区,33.89129,130.82875
40106,福岡県,北九州市小倉北区,33.87733,130.87788
40107,福岡県,北九州市小倉南区,33.82998,130.90117
40108,福岡県,北九州市八幡東区,33.86476,130.81599
40109,福岡県,北九州市八幡西区,33.84808,130.73975
