# English (Hepburn) municipality names, keyed on the five-digit municipality
# code (全国地方公共団体コード).
#
# city_en / pref_en come from Japan Post's romanized zipcode data (KEN_ALL_ROME,
# downloaded 2026-08-28, https://www.post.japanpost.jp/zipcode/download.html);
# Hamamatsu's pre-2024 wards romanized manually.
#
# city_ja is the same municipality's Japanese name, joined on the code from
# equity/gazetteer_municipalities.csv (Geolonia japanese-addresses, CC BY 4.0).
# It is here so a source that names a municipality in Japanese but gives no
# code -- the Tourism Agency's accommodation survey, for one -- can still be
# matched to a published romanization instead of one invented here.
#
# Aggregate rows (prefecture totals, designated-city totals, 郡 subtotals) are
# NOT in this file: they are derived from their members in app/place_en.py.
code,city_en,pref_en,city_ja
17384,Hakui-gun Shika-machi,Ishikawa,羽咋郡志賀町
17386,Hakui-gun Hodatsushimizu-cho,Ishikawa,羽咋郡宝達志水町
17407,Kashima-gun Nakanoto-machi,Ishikawa,鹿島郡中能登町
17461,Hosu-gun Anamizu-machi,Ishikawa,鳳珠郡穴水町
17463,Hosu-gun Noto-cho,Ishikawa,鳳珠郡能登町
18201,Fukui-shi,Fukui,福井市
18202,Tsuruga-shi,Fukui,敦賀市
18204,Obama-shi,Fukui,小浜市
18205,Ono-shi,Fukui,大野市
18206,Katsuyama-shi,Fukui,勝山市
18207,Sabae-shi,Fukui,鯖江市
18208,Awara-shi,Fukui,あわら市
18209,Echizen-shi,Fukui,越前市
18210,Sakai-shi,Fukui,坂井市
18322,Yoshida-gun Eiheiji-cho,Fukui,吉田郡永平寺町
18382,Imadate-gun Ikeda-cho,Fukui,今立郡池田町
18404,Nanjo-gun Minamiechizen-cho,Fukui,南条郡南越前町
18423,Nyu-gun Echizen-cho,Fukui,丹生郡越前町
18442,Mikata-gun Mihama-cho,Fukui,三方郡美浜町
18481,Oi-gun Takahama-cho,Fukui,大飯郡高浜町
18483,Oi-gun Oi-cho,Fukui,大飯郡おおい町
18501,Mikatakaminaka-gun Wakasa-cho,Fukui,三方上中郡若狭町
19201,Kofu-shi,Yamanashi,甲府市
19202,Fujiyoshida-shi,Yamanashi,富士吉田市
19204,Tsuru-shi,Yamanashi,都留市
19205,Yamanashi-shi,Yamanashi,山梨市
19206,Otsuki-shi,Yamanashi,大月市
19207,Nirasaki-shi,Yamanashi,韮崎市
19208,Minamiarupusu-shi,Yamanashi,南アルプス市
19209,Hokuto-shi,Yamanashi,北杜市
19210,Kai-shi,Yamanashi,甲斐市
19211,Fuefuki-shi,Yamanashi,笛吹市
19212,Uenohara-shi,Yamanashi,上野原市
19213,Koshu-shi,Yamanashi,甲州市
19214,Chuo-shi,Yamanashi,中央市
19346,Nishiyatsushiro-gun Ichikawamisato,Yamanashi,西八代郡市川三郷町
19364,Minamikoma-gun Hayakawa-cho,Yamanashi,南巨摩郡早川町
19365,Minamikoma-gun Minobu-cho,Yamanashi,南巨摩郡身延町
19366,Minamikoma-gun Nambu-cho,Yamanashi,南巨摩郡南部町
19368,Minamikoma-gun Fujikawa-cho,Yamanashi,南巨摩郡富士川町
19384,Nakakoma-gun Showa-cho,Yamanashi,中巨摩郡昭和町
19422,Minamitsuru-gun Doshi-mura,Yamanashi,南都留郡道志村
19423,Minamitsuru-gun Nishikatsura-cho,Yamanashi,南都留郡西桂町
19424,Minamitsuru-gun Oshino-mura,Yamanashi,南都留郡忍野村
19425,Minamitsuru-gun Yamanakako-mura,Yamanashi,南都留郡山中湖村
19429,Minamitsuru-gun Narusawa-mura,Yamanashi,南都留郡鳴沢村
19430,Minamitsuru-gun Fujikawaguchiko Mac,Yamanashi,南都留郡富士河口湖町
19442,Kitatsuru-gun Kosuge-mura,Yamanashi,北都留郡小菅村
19443,Kitatsuru-gun Tabayama-mura,Yamanashi,北都留郡丹波山村
20201,Nagano-shi,Nagano,長野市
20202,Matsumoto-shi,Nagano,松本市
20203,Ueda-shi,Nagano,上田市
20204,Okaya-shi,Nagano,岡谷市
20205,Iida-shi,Nagano,飯田市
20206,Suwa-shi,Nagano,諏訪市
20207,Suzaka-shi,Nagano,須坂市
20208,Komoro-shi,Nagano,小諸市
20209,Ina-shi,Nagano,伊那市
20210,Komagane-shi,Nagano,駒ヶ根市
20211,Nakano-shi,Nagano,中野市
20212,Omachi-shi,Nagano,大町市
20213,Iiyama-shi,Nagano,飯山市
20214,Chino-shi,Nagano,茅野市
20215,Shiojiri-shi,Nagano,塩尻市
20217,Saku-shi,Nagano,佐久市
20218,Chikuma-shi,Nagano,千曲市
20219,Tomi-shi,Nagano,東御市
20220,Azumino-shi,Nagano,安曇野市
20303,Minamisaku-gun Komi-machi,Nagano,南佐久郡小海町
20304,Minamisaku-gun Kawakami-mura,Nagano,南佐久郡川上村
20305,Minamisaku-gun Minamimaki-mura,Nagano,南佐久郡南牧村
20306,Minamisaku-gun Minamiaiki-mura,Nagano,南佐久郡南相木村
20307,Minamisaku-gun Kitaaiki-mura,Nagano,南佐久郡北相木村
20309,Minamisaku-gun Sakuho-machi,Nagano,南佐久郡佐久穂町
20321,Kitasaku-gun Karuizawa-machi,Nagano,北佐久郡軽井沢町
20323,Kitasaku-gun Miyota-machi,Nagano,北佐久郡御代田町
20324,Kitasaku-gun Tateshina-machi,Nagano,北佐久郡立科町
20349,Chiisagata-gun Aoki-mura,Nagano,小県郡青木村
20350,Chiisagata-gun Nagawa-machi,Nagano,小県郡長和町
20361,Suwa-gun Shimosuwa-machi,Nagano,諏訪郡下諏訪町
20362,Suwa-gun Fujimi-machi,Nagano,諏訪郡富士見町
20363,Suwa-gun Hara-mura,Nagano,諏訪郡原村
20382,Kamiina-gun Tatsuno-machi,Nagano,上伊那郡辰野町
20383,Kamiina-gun Minowa-machi,Nagano,上伊那郡箕輪町
20384,Kamiina-gun Iijima-machi,Nagano,上伊那郡飯島町
20385,Kamiina-gun Minamiminowa-mura,Nagano,上伊那郡南箕輪村
20386,Kamiina-gun Nakagawa-mura,Nagano,上伊那郡中川村
20388,Kamiina-gun Miyada-mura,Nagano,上伊那郡宮田村
20402,Shimoina-gun Matsukawa-machi,Nagano,下伊那郡松川町
20403,Shimoina-gun Takamori-machi,Nagano,下伊那郡高森町
20404,Shimoina-gun Anan-cho,Nagano,下伊那郡阿南町
20407,Shimoina-gun Achi-mura,Nagano,下伊那郡阿智村
20409,Shimoina-gun Hiraya-mura,Nagano,下伊那郡平谷村
20410,Shimoina-gun Neba-mura,Nagano,下伊那郡根羽村
20411,Shimoina-gun Shimojo-mura,Nagano,下伊那郡下條村
20412,Shimoina-gun Urugi-mura,Nagano,下伊那郡売木村
20413,Shimoina-gun Tenryu-mura,Nagano,下伊那郡天龍村
20414,Shimoina-gun Yasuoka-mura,Nagano,下伊那郡泰阜村
20415,Shimoina-gun Takagi-mura,Nagano,下伊那郡喬木村
20416,Shimoina-gun Toyoka-mura,Nagano,下伊那郡豊丘村
20417,Shimoina-gun Oshika-mura,Nagano,下伊那郡大鹿村
20422,Kiso-gun Agematsu-machi,Nagano,木曽郡上松町
20423,Kiso-gun Nagiso-machi,Nagano,木曽郡南木曽町
20425,Kiso-gun Kiso-mura,Nagano,木曽郡木祖村
20429,Kiso-gun Otaki-mura,Nagano,木曽郡王滝村
20430,Kiso-gun Okuwa-mura,Nagano,木曽郡大桑村
20432,Kiso-gun Kiso-machi,Nagano,木曽郡木曽町
20446,Higashichikuma-gun Omi-mura,Nagano,東筑摩郡麻績村
20448,Higashichikuma-gun Ikusaka-mura,Nagano,東筑摩郡生坂村
20450,Higashichikuma-gun Yamagata-mura,Nagano,東筑摩郡山形村
20451,Higashichikuma-gun Asahi-mura,Nagano,東筑摩郡朝日村
20452,Higashichikuma-gun Chikuhoku-mura,Nagano,東筑摩郡筑北村
20481,Kitaazumi-gun Ikeda-machi,Nagano,北安曇郡池田町
20482,Kitaazumi-gun Matsukawa-mura,Nagano,北安曇郡松川村
20485,Kitaazumi-gun Hakuba-mura,Nagano,北安曇郡白馬村
20486,Kitaazumi-gun Otari-mura,Nagano,北安曇郡小谷村
20521,Hanishina-gun Sakaki-machi,Nagano,埴科郡坂城町
20541,Kamitakai-gun Obuse-machi,Nagano,上高井郡小布施町
20543,Kamitakai-gun Takayama-mura,Nagano,上高井郡高山村
20561,Shimotakai-gun Yamanochi-machi,Nagano,下高井郡山ノ内町
20562,Shimotakai-gun Kijimadaira-mura,Nagano,下高井郡木島平村
20563,Shimotakai-gun Nozawaonsen-mura,Nagano,下高井郡野沢温泉村
20583,Kamiminochi-gun Shinano-machi,Nagano,上水内郡信濃町
20588,Kamiminochi-gun Ogawa-mura,Nagano,上水内郡小川村
20590,Kamiminochi-gun Iizuna-machi,Nagano,上水内郡飯綱町
20602,Shimominochi-gun Sakae-mura,Nagano,下水内郡栄村
21201,Gifu-shi,Gifu,岐阜市
21202,Ogaki-shi,Gifu,大垣市
21203,Takayama-shi,Gifu,高山市
21204,Tajimi-shi,Gifu,多治見市
21205,Seki-shi,Gifu,関市
21206,Nakatsugawa-shi,Gifu,中津川市
21207,Mino-shi,Gifu,美濃市
21208,Mizunami-shi,Gifu,瑞浪市
21209,Hashima-shi,Gifu,羽島市
21210,Ena-shi,Gifu,恵那市
21211,Minokamo-shi,Gifu,美濃加茂市
21212,Toki-shi,Gifu,土岐市
21213,Kakamigahara-shi,Gifu,各務原市
21214,Kani-shi,Gifu,可児市
21215,Yamagata-shi,Gifu,山県市
21216,Mizuho-shi,Gifu,瑞穂市
21217,Hida-shi,Gifu,飛騨市
21218,Motosu-shi,Gifu,本巣市
21219,Gujo-shi,Gifu,郡上市
21220,Gero-shi,Gifu,下呂市
21221,Kaizu-shi,Gifu,海津市
21302,Hashima-gun Ginan-cho,Gifu,羽島郡岐南町
21303,Hashima-gun Kasamatsu-cho,Gifu,羽島郡笠松町
21341,Yoro-gun Yoro-cho,Gifu,養老郡養老町
21361,Fuwa-gun Tarui-cho,Gifu,不破郡垂井町
21362,Fuwa-gun Sekigahara-cho,Gifu,不破郡関ケ原町
21381,Ampachi-gun Godo-cho,Gifu,安八郡神戸町
21382,Ampachi-gun Wanochi-cho,Gifu,安八郡輪之内町
21383,Ampachi-gun Ampachi-cho,Gifu,安八郡安八町
21401,Ibi-gun Ibigawa-cho,Gifu,揖斐郡揖斐川町
21403,Ibi-gun Ono-cho,Gifu,揖斐郡大野町
21404,Ibi-gun Ikeda-cho,Gifu,揖斐郡池田町
21421,Motosu-gun Kitagata-cho,Gifu,本巣郡北方町
21501,Kamo-gun Sakahogi-cho,Gifu,加茂郡坂祝町
21502,Kamo-gun Tomika-cho,Gifu,加茂郡富加町
21503,Kamo-gun Kawabe-cho,Gifu,加茂郡川辺町
21504,Kamo-gun Hichiso-cho,Gifu,加茂郡七宗町
21505,Kamo-gun Yaotsu-cho,Gifu,加茂郡八百津町
21506,Kamo-gun Shirakawa-cho,Gifu,加茂郡白川町
21507,Kamo-gun Higashishirakawa-mura,Gifu,加茂郡東白川村
21521,Kani-gun Mitake-cho,Gifu,可児郡御嵩町
21604,Ono-gun Shirakawa-mura,Gifu,大野郡白川村
22101,Shizuoka-shi Aoi-ku,Shizuoka,静岡市葵区
22102,Shizuoka-shi Suruga-ku,Shizuoka,静岡市駿河区
22103,Shizuoka-shi Shimizu-ku,Shizuoka,静岡市清水区
22131,Hamamatsu-shi Naka-ku,Shizuoka,浜松市中区
22132,Hamamatsu-shi Higashi-ku,Shizuoka,浜松市東区
22133,Hamamatsu-shi Nishi-ku,Shizuoka,浜松市西区
22134,Hamamatsu-shi Minami-ku,Shizuoka,浜松市南区
22135,Hamamatsu-shi Kita-ku,Shizuoka,浜松市北区
22136,Hamamatsu-shi Hamakita-ku,Shizuoka,浜松市浜北区
22137,Hamamatsu-shi Tenryu-ku,Shizuoka,浜松市天竜区
22203,Numazu-shi,Shizuoka,沼津市
22205,Atami-shi,Shizuoka,熱海市
22206,Mishima-shi,Shizuoka,三島市
22207,Fujinomiya-shi,Shizuoka,富士宮市
22208,Ito-shi,Shizuoka,伊東市
22209,Shimada-shi,Shizuoka,島田市
22210,Fuji-shi,Shizuoka,富士市
22211,Iwata-shi,Shizuoka,磐田市
22212,Yaizu-shi,Shizuoka,焼津市
22213,Kakegawa-shi,Shizuoka,掛川市
22214,Fujieda-shi,Shizuoka,藤枝市
22215,Gotemba-shi,Shizuoka,御殿場市
22216,Fukuroi-shi,Shizuoka,袋井市
22219,Shimoda-shi,Shizuoka,下田市
22220,Susono-shi,Shizuoka,裾野市
22221,Kosai-shi,Shizuoka,湖西市
22222,Izu-shi,Shizuoka,伊豆市
22223,Omaezaki-shi,Shizuoka,御前崎市
22224,Kikugawa-shi,Shizuoka,菊川市
22225,Izunokuni-shi,Shizuoka,伊豆の国市
22226,Makinohara-shi,Shizuoka,牧之原市
22301,Kamo-gun Higashiizu-cho,Shizuoka,賀茂郡東伊豆町
22302,Kamo-gun Kawazu-cho,Shizuoka,賀茂郡河津町
22304,Kamo-gun Minamiizu-cho,Shizuoka,賀茂郡南伊豆町
22305,Kamo-gun Matsuzaki-cho,Shizuoka,賀茂郡松崎町
22306,Kamo-gun Nishiizu-cho,Shizuoka,賀茂郡西伊豆町
22325,Tagata-gun Kannami-cho,Shizuoka,田方郡函南町
22341,Sunto-gun Shimizu-cho,Shizuoka,駿東郡清水町
22342,Sunto-gun Nagaizumi-cho,Shizuoka,駿東郡長泉町
22344,Sunto-gun Oyama-cho,Shizuoka,駿東郡小山町
22424,Haibara-gun Yoshida-cho,Shizuoka,榛原郡吉田町
22429,Haibara-gun Kawanehon-cho,Shizuoka,榛原郡川根本町
22461,Shuchi-gun Mori-machi,Shizuoka,周智郡森町
23101,Nagoya-shi Chikusa-ku,Aichi,名古屋市千種区
23102,Nagoya-shi Higashi-ku,Aichi,名古屋市東区
23103,Nagoya-shi Kita-ku,Aichi,名古屋市北区
23104,Nagoya-shi Nishi-ku,Aichi,名古屋市西区
23105,Nagoya-shi Nakamura-ku,Aichi,名古屋市中村区
23106,Nagoya-shi Naka-ku,Aichi,名古屋市中区
23107,Nagoya-shi Showa-ku,Aichi,名古屋市昭和区
23108,Nagoya-shi Mizuho-ku,Aichi,名古屋市瑞穂区
23109,Nagoya-shi Atsuta-ku,Aichi,名古屋市熱田区
23110,Nagoya-shi Nakagawa-ku,Aichi,名古屋市中川区
23111,Nagoya-shi Minato-ku,Aichi,名古屋市港区
23112,Nagoya-shi Minami-ku,Aichi,名古屋市南区
23113,Nagoya-shi Moriyama-ku,Aichi,名古屋市守山区
23114,Nagoya-shi Midori-ku,Aichi,名古屋市緑区
23115,Nagoya-shi Meito-ku,Aichi,名古屋市名東区
23116,Nagoya-shi Tempaku-ku,Aichi,名古屋市天白区
23201,Toyohashi-shi,Aichi,豊橋市
23202,Okazaki-shi,Aichi,岡崎市
23203,Ichinomiya-shi,Aichi,一宮市
23204,Seto-shi,Aichi,瀬戸市
23205,Handa-shi,Aichi,半田市
23206,Kasugai-shi,Aichi,春日井市
23207,Toyokawa-shi,Aichi,豊川市
23208,Tsushima-shi,Aichi,津島市
23209,Hekinan-shi,Aichi,碧南市
23210,Kariya-shi,Aichi,刈谷市
23211,Toyota-shi,Aichi,豊田市
23212,Anjo-shi,Aichi,安城市
23213,Nishio-shi,Aichi,西尾市
23214,Gamagori-shi,Aichi,蒲郡市
23215,Inuyama-shi,Aichi,犬山市
23216,Tokoname-shi,Aichi,常滑市
23217,Konan-shi,Aichi,江南市
23219,Komaki-shi,Aichi,小牧市
23220,Inazawa-shi,Aichi,稲沢市
23221,Shinshiro-shi,Aichi,新城市
23222,Tokai-shi,Aichi,東海市
23223,Obu-shi,Aichi,大府市
23224,Chita-shi,Aichi,知多市
23225,Chiryu-shi,Aichi,知立市
23226,Owariasahi-shi,Aichi,尾張旭市
23227,Takahama-shi,Aichi,高浜市
23228,Iwakura-shi,Aichi,岩倉市
23229,Toyoake-shi,Aichi,豊明市
23230,Nisshin-shi,Aichi,日進市
23231,Tahara-shi,Aichi,田原市
23232,Aisai-shi,Aichi,愛西市
23233,Kiyosu-shi,Aichi,清須市
23234,Kitanagoya-shi,Aichi,北名古屋市
23235,Yatomi-shi,Aichi,弥富市
23236,Miyoshi-shi,Aichi,みよし市
23237,Ama-shi,Aichi,あま市
23238,Nagakute-shi,Aichi,長久手市
23302,Aichi-gun Togo-cho,Aichi,愛知郡東郷町
23342,Nishikasugai-gun Toyoyama-cho,Aichi,西春日井郡豊山町
23361,Niwa-gun Oguchi-cho,Aichi,丹羽郡大口町
23362,Niwa-gun Fuso-cho,Aichi,丹羽郡扶桑町
23424,Ama-gun Oharu-cho,Aichi,海部郡大治町
23425,Ama-gun Kanie-cho,Aichi,海部郡蟹江町
23427,Ama-gun Tobishima-mura,Aichi,海部郡飛島村
23441,Chita-gun Agui-cho,Aichi,知多郡阿久比町
23442,Chita-gun Higashiura-cho,Aichi,知多郡東浦町
23445,Chita-gun Minamichita-cho,Aichi,知多郡南知多町
23446,Chita-gun Mihama-cho,Aichi,知多郡美浜町
23447,Chita-gun Taketoyo-cho,Aichi,知多郡武豊町
23501,Nukata-gun Kota-cho,Aichi,額田郡幸田町
23561,Kitashitara-gun Shitara-cho,Aichi,北設楽郡設楽町
23562,Kitashitara-gun Toei-cho,Aichi,北設楽郡東栄町
23563,Kitashitara-gun Toyone-mura,Aichi,北設楽郡豊根村
24201,Tsu-shi,Mie,津市
24202,Yokkaichi-shi,Mie,四日市市
24203,Ise-shi,Mie,伊勢市
24204,Matsusaka-shi,Mie,松阪市
24205,Kuwana-shi,Mie,桑名市
24207,Suzuka-shi,Mie,鈴鹿市
24208,Nabari-shi,Mie,名張市
24209,Owase-shi,Mie,尾鷲市
24210,Kameyama-shi,Mie,亀山市
24211,Toba-shi,Mie,鳥羽市
24212,Kumano-shi,Mie,熊野市
24214,Inabe-shi,Mie,いなべ市
24215,Shima-shi,Mie,志摩市
24216,Iga-shi,Mie,伊賀市
24303,Kuwana-gun Kisosaki-cho,Mie,桑名郡木曽岬町
24324,Inabe-gun Toin-cho,Mie,員弁郡東員町
24341,Mie-gun Komono-cho,Mie,三重郡菰野町
24343,Mie-gun Asahi-cho,Mie,三重郡朝日町
24344,Mie-gun Kawagoe-cho,Mie,三重郡川越町
24441,Taki-gun Taki-cho,Mie,多気郡多気町
24442,Taki-gun Meiwa-cho,Mie,多気郡明和町
24443,Taki-gun Odai-cho,Mie,多気郡大台町
24461,Watarai-gun Tamaki-cho,Mie,度会郡玉城町
24470,Watarai-gun Watarai-cho,Mie,度会郡度会町
24471,Watarai-gun Taiki-cho,Mie,度会郡大紀町
24472,Watarai-gun Minamiise-cho,Mie,度会郡南伊勢町
24543,Kitamuro-gun Kihoku-cho,Mie,北牟婁郡紀北町
24561,Minamimuro-gun Mihama-cho,Mie,南牟婁郡御浜町
24562,Minamimuro-gun Kiho-cho,Mie,南牟婁郡紀宝町
25201,Otsu-shi,Shiga,大津市
25202,Hikone-shi,Shiga,彦根市
25203,Nagahama-shi,Shiga,長浜市
25204,Omihachiman-shi,Shiga,近江八幡市
25206,Kusatsu-shi,Shiga,草津市
25207,Moriyama-shi,Shiga,守山市
25208,Ritto-shi,Shiga,栗東市
25209,Koka-shi,Shiga,甲賀市
25210,Yasu-shi,Shiga,野洲市
25211,Konan-shi,Shiga,湖南市
25212,Takashima-shi,Shiga,高島市
25213,Higashiomi-shi,Shiga,東近江市
25214,Maibara-shi,Shiga,米原市
25383,Gamo-gun Hino-cho,Shiga,蒲生郡日野町
25384,Gamo-gun Ryuo-cho,Shiga,蒲生郡竜王町
25425,Echi-gun Aisho-cho,Shiga,愛知郡愛荘町
25441,Inukami-gun Toyosato-cho,Shiga,犬上郡豊郷町
25442,Inukami-gun Kora-cho,Shiga,犬上郡甲良町
25443,Inukami-gun Taga-cho,Shiga,犬上郡多賀町
26101,Kyoto-shi Kita-ku,Kyoto,京都市北区
26102,Kyoto-shi Kamigyo-ku,Kyoto,京都市上京区
26103,Kyoto-shi Sakyo-ku,Kyoto,京都市左京区
26104,Kyoto-shi Nakagyo-ku,Kyoto,京都市中京区
26105,Kyoto-shi Higashiyama-ku,Kyoto,京都市東山区
26106,Kyoto-shi Shimogyo-ku,Kyoto,京都市下京区
26107,Kyoto-shi Minami-ku,Kyoto,京都市南区
26108,Kyoto-shi Ukyo-ku,Kyoto,京都市右京区
26109,Kyoto-shi Fushimi-ku,Kyoto,京都市伏見区
26110,Kyoto-shi Yamashina-ku,Kyoto,京都市山科区
26111,Kyoto-shi Nishikyo-ku,Kyoto,京都市西京区
26201,Fukuchiyama-shi,Kyoto,福知山市
26202,Maizuru-shi,Kyoto,舞鶴市
26203,Ayabe-shi,Kyoto,綾部市
26204,Uji-shi,Kyoto,宇治市
26205,Miyazu-shi,Kyoto,宮津市
26206,Kameoka-shi,Kyoto,亀岡市
26207,Joyo-shi,Kyoto,城陽市
26208,Muko-shi,Kyoto,向日市
26209,Nagaokakyo-shi,Kyoto,長岡京市
26210,Yawata-shi,Kyoto,八幡市
26211,Kyotanabe-shi,Kyoto,京田辺市
26212,Kyotango-shi,Kyoto,京丹後市
26213,Nantan-shi,Kyoto,南丹市
26214,Kizugawa-shi,Kyoto,木津川市
26303,Otokuni-gun Oyamazaki-cho,Kyoto,乙訓郡大山崎町
26322,Kuse-gun Kumiyama-cho,Kyoto,久世郡久御山町
26343,Tsuzuki-gun Ide-cho,Kyoto,綴喜郡井手町
26344,Tsuzuki-gun Ujitawara-cho,Kyoto,綴喜郡宇治田原町
26364,Soraku-gun Kasagi-cho,Kyoto,相楽郡笠置町
26365,Soraku-gun Wazuka-cho,Kyoto,相楽郡和束町
26366,Soraku-gun Seika-cho,Kyoto,相楽郡精華町
26367,Soraku-gun Minamiyamashiro-mura,Kyoto,相楽郡南山城村
26407,Funai-gun Kyotamba-cho,Kyoto,船井郡京丹波町
26463,Yosa-gun Ine-cho,Kyoto,与謝郡伊根町
26465,Yosa-gun Yosano-cho,Kyoto,与謝郡与謝野町
27102,Osaka-shi Miyakojima-ku,Osaka,大阪市都島区
27103,Osaka-shi Fukushima-ku,Osaka,大阪市福島区
27104,Osaka-shi Konohana-ku,Osaka,大阪市此花区
27106,Osaka-shi Nishi-ku,Osaka,大阪市西区
27107,Osaka-shi Minato-ku,Osaka,大阪市港区
27108,Osaka-shi Taisho-ku,Osaka,大阪市大正区
27109,Osaka-shi Tennoji-ku,Osaka,大阪市天王寺区
27111,Osaka-shi Naniwa-ku,Osaka,大阪市浪速区
27113,Osaka-shi Nishiyodogawa-ku,Osaka,大阪市西淀川区
27114,Osaka-shi Higashiyodogawa-ku,Osaka,大阪市東淀川区
27115,Osaka-shi Higashinari-ku,Osaka,大阪市東成区
27116,Osaka-shi Ikuno-ku,Osaka,大阪市生野区
27117,Osaka-shi Asahi-ku,Osaka,大阪市旭区
27118,Osaka-shi Joto-ku,Osaka,大阪市城東区
27119,Osaka-shi Abeno-ku,Osaka,大阪市阿倍野区
27120,Osaka-shi Sumiyoshi-ku,Osaka,大阪市住吉区
27121,Osaka-shi Higashisumiyoshi-ku,Osaka,大阪市東住吉区
27122,Osaka-shi Nishinari-ku,Osaka,大阪市西成区
27123,Osaka-shi Yodogawa-ku,Osaka,大阪市淀川区
27124,Osaka-shi Tsurumi-ku,Osaka,大阪市鶴見区
27125,Osaka-shi Suminoe-ku,Osaka,大阪市住之江区
27126,Osaka-shi Hirano-ku,Osaka,大阪市平野区
27127,Osaka-shi Kita-ku,Osaka,大阪市北区
27128,Osaka-shi Chuo-ku,Osaka,大阪市中央区
27141,Sakai-shi Sakai-ku,Osaka,堺市堺区
27142,Sakai-shi Naka-ku,Osaka,堺市中区
27143,Sakai-shi Higashi-ku,Osaka,堺市東区
27144,Sakai-shi Nishi-ku,Osaka,堺市西区
27145,Sakai-shi Minami-ku,Osaka,堺市南区
27146,Sakai-shi Kita-ku,Osaka,堺市北区
27147,Sakai-shi Mihara-ku,Osaka,堺市美原区
27202,Kishiwada-shi,Osaka,岸和田市
27203,Toyonaka-shi,Osaka,豊中市
27204,Ikeda-shi,Osaka,池田市
27205,Suita-shi,Osaka,吹田市
27206,Izumiotsu-shi,Osaka,泉大津市
27207,Takatsuki-shi,Osaka,高槻市
27208,Kaizuka-shi,Osaka,貝塚市
27209,Moriguchi-shi,Osaka,守口市
27210,Hirakata-shi,Osaka,枚方市
27211,Ibaraki-shi,Osaka,茨木市
27212,Yao-shi,Osaka,八尾市
27213,Izumisano-shi,Osaka,泉佐野市
27214,Tondabayashi-shi,Osaka,富田林市
27215,Neyagawa-shi,Osaka,寝屋川市
27216,Kawachinagano-shi,Osaka,河内長野市
27217,Matsubara-shi,Osaka,松原市
27218,Daito-shi,Osaka,大東市
27219,Izumi-shi,Osaka,和泉市
27220,Mino-shi,Osaka,箕面市
27221,Kashiwara-shi,Osaka,柏原市
27222,Habikino-shi,Osaka,羽曳野市
27223,Kadoma-shi,Osaka,門真市
27224,Settsu-shi,Osaka,摂津市
27225,Takaishi-shi,Osaka,高石市
27226,Fujiidera-shi,Osaka,藤井寺市
27227,Higashiosaka-shi,Osaka,東大阪市
27228,Sennan-shi,Osaka,泉南市
27229,Shijonawate-shi,Osaka,四條畷市
27230,Katano-shi,Osaka,交野市
27231,Osakasayama-shi,Osaka,大阪狭山市
27232,Hannan-shi,Osaka,阪南市
27301,Mishima-gun Shimamoto-cho,Osaka,三島郡島本町
27321,Toyono-gun Toyono-cho,Osaka,豊能郡豊能町
27322,Toyono-gun Nose-cho,Osaka,豊能郡能勢町
27341,Semboku-gun Tadaoka-cho,Osaka,泉北郡忠岡町
27361,Sennan-gun Kumatori-cho,Osaka,泉南郡熊取町
27362,Sennan-gun Tajiri-cho,Osaka,泉南郡田尻町
27366,Sennan-gun Misaki-cho,Osaka,泉南郡岬町
27381,Minamikawachi-gun Taishi-cho,Osaka,南河内郡太子町
27382,Minamikawachi-gun Kanan-cho,Osaka,南河内郡河南町
27383,Minamikawachi-gun Chihayaakasaka Mu,Osaka,南河内郡千早赤阪村
28101,Kobe-shi Higashinada-ku,Hyogo,神戸市東灘区
28102,Kobe-shi Nada-ku,Hyogo,神戸市灘区
28105,Kobe-shi Hyogo-ku,Hyogo,神戸市兵庫区
28106,Kobe-shi Nagata-ku,Hyogo,神戸市長田区
28107,Kobe-shi Suma-ku,Hyogo,神戸市須磨区
28108,Kobe-shi Tarumi-ku,Hyogo,神戸市垂水区
28109,Kobe-shi Kita-ku,Hyogo,神戸市北区
28110,Kobe-shi Chuo-ku,Hyogo,神戸市中央区
28111,Kobe-shi Nishi-ku,Hyogo,神戸市西区
28201,Himeji-shi,Hyogo,姫路市
28202,Amagasaki-shi,Hyogo,尼崎市
28203,Akashi-shi,Hyogo,明石市
28204,Nishinomiya-shi,Hyogo,西宮市
28205,Sumoto-shi,Hyogo,洲本市
28206,Ashiya-shi,Hyogo,芦屋市
28207,Itami-shi,Hyogo,伊丹市
28208,Aioi-shi,Hyogo,相生市
28209,Toyoka-shi,Hyogo,豊岡市
28210,Kakogawa-shi,Hyogo,加古川市
28212,Ako-shi,Hyogo,赤穂市
28213,Nishiwaki-shi,Hyogo,西脇市
28214,Takarazuka-shi,Hyogo,宝塚市
28215,Miki-shi,Hyogo,三木市
28216,Takasago-shi,Hyogo,高砂市
28217,Kawanishi-shi,Hyogo,川西市
28218,Ono-shi,Hyogo,小野市
28219,Sanda-shi,Hyogo,三田市
28220,Kasai-shi,Hyogo,加西市
28221,Tambasasayama-shi,Hyogo,丹波篠山市
28222,Yabu-shi,Hyogo,養父市
28223,Tamba-shi,Hyogo,丹波市
28224,Minamiawaji-shi,Hyogo,南あわじ市
28225,Asago-shi,Hyogo,朝来市
28226,Awaji-shi,Hyogo,淡路市
28227,Shiso-shi,Hyogo,宍粟市
28228,Kato-shi,Hyogo,加東市
